Title,Date,Views,Likes,ViewsLog,LikesLog,Comments,Category,Duration,VideoID,Extracted,LTV,CTV,Diff,CommentsGroup,DiffGroup
‘AGGRO DR1FT’ is a lot… (Review),2024-06-30T22:32:45Z,5887,214,3.769894035812169,3.769894035812169,42,FilmAnimation,468,x7bnRBj2_Yw,2024-8-07T00:00:00Z,0.0363512824868354,0.007134363852556481,402,11-100 Comments,<= 2 years
@Sticklink74424 I want a Roast battle,2024-06-30T08:12:21Z,33,1,1.5185139398778875,1.5185139398778875,0,FilmAnimation,36,H3DjAz2IE60,2024-8-07T00:00:00Z,0.030303030303030304,0.0,402,No Comments,<= 2 years
George Lucas Talks Returning To Tunisia For The Prequels,2024-06-27T03:00:28Z,62955,3867,4.7990302282671715,4.7990302282671715,28,FilmAnimation,57,X7DtNeJSiUM,2024-8-07T00:00:00Z,0.06142482725756493,0.0004447621316813597,405,11-100 Comments,<= 2 years
T3L Update تحديث شاشة السيارة اندرويد متوقفة على الشعار اللوجو,2024-08-06T12:15:22Z,921,19,2.964259630196849,2.964259630196849,6,AutosVehicles,61,bTSrfwRMZW4,2024-8-07T00:00:00Z,0.02062975027144408,0.006514657980456026,365,1-10 Comments,<= 1 year
विकलांग लेकिन आस्था में अडिग! भोलेनाथ का बड़ा भक्त Non-Stop डाक कांवड़ लेकर निकला हरिद्वार से 🚩🙏,2024-07-31T10:36:51Z,307,17,2.4871383754771865,2.4871383754771865,0,AutosVehicles,10,4wB2qIKoQqw,2024-8-07T00:00:00Z,0.05537459283387622,0.0,371,No Comments,<= 2 years
Visszaváltós üveg - Magyar verzió #repont #újrahasznosítás #50ft #szuhogy,2024-07-24T08:08:05Z,13593,261,4.133315316898848,4.133315316898848,18,AutosVehicles,54,9xXIU1-7vjA,2024-8-07T00:00:00Z,0.01920105936879276,0.0013242109909512249,378,11-100 Comments,<= 2 years
[전구간] 경산 대화교통 진량2(경일대-초원A-경일대)번 7431호 [New Super Aero City LF CNG 18” | 진량초원A~경일대종점 건너] 주행•하차영상,2024-07-23T02:00:02Z,263,5,2.419955748489758,2.419955748489758,3,AutosVehicles,1305,4JcGE0yDiUE,2024-8-07T00:00:00Z,0.019011406844106463,0.011406844106463879,379,1-10 Comments,<= 2 years
Audi Q6 e-tron Magyarországon #audi #audiq6 #etron,2024-07-20T15:40:23Z,1847,31,3.2664668954402414,3.2664668954402414,2,AutosVehicles,51,zJNqDp0x6AA,2024-8-07T00:00:00Z,0.016783974011911208,0.0010828370330265296,382,1-10 Comments,<= 2 years
My New Dream Machine... A Nightmare Waiting to Happen | Moto Guzzi V7 Reveal,2024-07-16T15:00:28Z,68033,3431,4.832719622139741,4.832719622139741,947,AutosVehicles,678,RnNr5aP_6OY,2024-8-07T00:00:00Z,0.05043140828715476,0.013919715432216718,386,101-1000 Comments,<= 2 years
A نفسك في x Wegz | Samsung,2024-08-05T16:01:14Z,68532278,575853,7.835895167924021,7.835895167924021,4197,Music,112,x794j4FAvbo,2024-8-07T00:00:00Z,0.008402653710124738,6.124121541677047e-05,366,1001+ Comments,<= 2 years
Ritmos no Acordeon para a Música Cristã,2024-08-04T16:00:47Z,2024,136,3.3062105081677613,3.3062105081677613,3,Music,60,pOVwR7RAaZk,2024-8-07T00:00:00Z,0.06719367588932806,0.0014822134387351778,367,1-10 Comments,<= 2 years
"Great Song, Still Took Me Out Of The Movie",2024-07-31T16:00:29Z,72649,2841,4.861229640692253,4.861229640692253,387,Music,443,HTcz5wSe75E,2024-8-07T00:00:00Z,0.03910583765777918,0.005326983165632011,371,101-1000 Comments,<= 2 years
Documentário A Historia da Dança Breaking Bboys,2024-07-28T17:59:57Z,3,0,0.47712125471966244,0.47712125471966244,0,Music,5797,SFgAwqhb8tA,2024-8-07T00:00:00Z,0.0,0.0,374,No Comments,<= 2 years
é o Guilherme Duaaaaate 🎶🥶 vai arrasta a xoota,2024-07-24T23:38:06Z,625,25,2.7958800173440754,2.7958800173440754,0,Music,59,VPMe3XE9sQ4,2024-8-07T00:00:00Z,0.04,0.0,378,No Comments,<= 2 years
Love is a Battlefield - T Rex cover,2024-07-23T23:01:26Z,58,2,1.7634279935629373,1.7634279935629373,0,Music,90,sNadfg3O3sk,2024-8-07T00:00:00Z,0.034482758620689655,0.0,379,No Comments,<= 2 years
Então Minh'alma Canta a Ti Senhor - Hino da Harpa Cristã no Acordeon,2024-07-20T21:30:00Z,1980,150,3.296665190261531,3.296665190261531,6,Music,16,FZfovBnwjMg,2024-8-07T00:00:00Z,0.07575757575757576,0.0030303030303030303,382,1-10 Comments,<= 2 years
"A song at the Norman Petty Studio in Clovis, New Mexico.",2024-07-19T06:00:00Z,2078,135,3.3176455432211585,3.3176455432211585,35,Music,133,0WFZIOw06gI,2024-8-07T00:00:00Z,0.06496631376323388,0.016843118383060636,383,11-100 Comments,<= 2 years
A rock star Y pensarás Una estrella de rock,2024-07-13T21:14:53Z,520,15,2.716003343634799,2.716003343634799,0,Music,60,7a-9m5yz2nE,2024-8-07T00:00:00Z,0.028846153846153848,0.0,389,No Comments,<= 2 years
A rock star Between the good and the evil Una estrella de rock,2024-07-13T21:01:13Z,490,16,2.690196080028514,2.690196080028514,0,Music,60,n9w9GpiB4Ec,2024-8-07T00:00:00Z,0.0326530612244898,0.0,389,No Comments,<= 2 years
A rock star Tell yourself Una estrella de rock,2024-07-13T16:54:48Z,450,5,2.6532125137753435,2.6532125137753435,0,Music,61,TKS9mKjhcgA,2024-8-07T00:00:00Z,0.011111111111111112,0.0,389,No Comments,<= 2 years
A rock star Along the way Una estrella de rock,2024-07-13T12:30:11Z,459,18,2.661812685537261,2.661812685537261,0,Music,60,EzcI-fvb5Wc,2024-8-07T00:00:00Z,0.0392156862745098,0.0,389,No Comments,<= 2 years
a rock star when you are not here Una estrella de rock,2024-07-13T12:21:29Z,108,12,2.03342375548695,2.03342375548695,0,Music,61,XZ9DVrJrsQE,2024-8-07T00:00:00Z,0.1111111111111111,0.0,389,No Comments,<= 2 years
a rock star I always wanted una estrella de rock,2024-07-12T13:48:30Z,269,14,2.429752280002408,2.429752280002408,0,Music,61,-DpPz-LHm1Q,2024-8-07T00:00:00Z,0.05204460966542751,0.0,390,No Comments,<= 2 years
a rock star look at me una estrella de rock,2024-07-12T10:03:11Z,477,28,2.678518379040114,2.678518379040114,0,Music,60,rD_v0k-PmmA,2024-8-07T00:00:00Z,0.05870020964360587,0.0,390,No Comments,<= 2 years
MILO J - A VOS (Video Oficial),2024-07-12T00:04:00Z,14838198,146348,7.171381161982418,7.171381161982418,2337,Music,238,IyKkj3fZX1w,2024-8-07T00:00:00Z,0.009862922707999988,0.00015749890923412668,390,1001+ Comments,<= 2 years
a rock star troubles una estrella de rock,2024-07-09T20:49:57Z,234,6,2.369215857410143,2.369215857410143,0,Music,61,xOkMG6mQIPo,2024-8-07T00:00:00Z,0.02564102564102564,0.0,393,No Comments,<= 2 years
a rock star despierta mañana una estrella de rock,2024-07-09T13:30:56Z,519,17,2.7151673578484576,2.7151673578484576,0,Music,60,nI1OusyoPsE,2024-8-07T00:00:00Z,0.03275529865125241,0.0,393,No Comments,<= 2 years
a rock star juego del amor una estrella de rock,2024-07-09T13:26:36Z,515,6,2.711807229041191,2.711807229041191,0,Music,60,TDnqX_hT7sc,2024-8-07T00:00:00Z,0.011650485436893204,0.0,393,No Comments,<= 2 years
a rock star ✨ soy libre una estrella de rock,2024-07-08T12:17:20Z,499,10,2.6981005456233897,2.6981005456233897,0,Music,60,sAdL1K9hCpE,2024-8-07T00:00:00Z,0.02004008016032064,0.0,394,No Comments,<= 2 years
a rock star perros una estrella de rock,2024-07-08T12:07:25Z,507,14,2.705007959333336,2.705007959333336,0,Music,60,MxGIroyS7jU,2024-8-07T00:00:00Z,0.027613412228796843,0.0,394,No Comments,<= 2 years
a rock star jamas una estrella de rock,2024-07-08T12:02:36Z,214,2,2.330413773349191,2.330413773349191,0,Music,61,ChSJbcff6AE,2024-8-07T00:00:00Z,0.009345794392523364,0.0,394,No Comments,<= 2 years
a rock star ⭐ sé muy bien una estrella de rock,2024-07-08T11:56:33Z,190,2,2.278753600952829,2.278753600952829,0,Music,61,OoUrKrx5OnQ,2024-8-07T00:00:00Z,0.010526315789473684,0.0,394,No Comments,<= 2 years
a rock star linda expresión una estrella de rock,2024-07-08T10:31:59Z,367,4,2.5646660642520893,2.5646660642520893,0,Music,61,-lbUc82MQ2U,2024-8-07T00:00:00Z,0.010899182561307902,0.0,394,No Comments,<= 2 years
a rock star cambio de rumbo una estrella de rock,2024-07-08T10:20:05Z,163,3,2.2121876044039577,2.2121876044039577,0,Music,16,wO4uMDOFYjk,2024-8-07T00:00:00Z,0.018404907975460124,0.0,394,No Comments,<= 2 years
a rock star te has levantado una estrella de rock,2024-07-08T10:10:51Z,593,9,2.7730546933642626,2.7730546933642626,0,Music,60,JGgDKgFKL3g,2024-8-07T00:00:00Z,0.01517706576728499,0.0,394,No Comments,<= 2 years
a rock star piensa sin pensar una estrella de rock,2024-07-07T12:44:33Z,544,10,2.73559889969818,2.73559889969818,0,Music,61,eF-SatGNXXw,2024-8-07T00:00:00Z,0.01838235294117647,0.0,395,No Comments,<= 2 years
a rock star suspiro una estrella de rock,2024-07-07T12:33:05Z,551,16,2.741151598851785,2.741151598851785,2,Music,60,7_e7Gj2DMT4,2024-8-07T00:00:00Z,0.029038112522686024,0.003629764065335753,395,1-10 Comments,<= 2 years
a rock star no puedo hablar una estrella de rock,2024-07-07T12:29:01Z,309,8,2.4899584794248346,2.4899584794248346,0,Music,61,tRrPPQ9B_io,2024-8-07T00:00:00Z,0.025889967637540454,0.0,395,No Comments,<= 2 years
Baixos Parte A - Olha pro céu meu amor - Luiz Gonzaga,2024-06-28T22:00:20Z,8629,270,3.9359604689891663,3.9359604689891663,2,Music,18,hsSJ8R1ozzM,2024-8-07T00:00:00Z,0.03128983659751999,0.00023177656738903696,404,1-10 Comments,<= 2 years
"Relaxing Music and The Sound of Water that Calms The Mind 🌿 Meditation, Sleep Music, Stress Relief",2024-06-27T16:39:11Z,4004812,26453,6.6025821335840575,6.6025821335840575,0,Music,0,5c381FDsW8w,2024-8-07T00:00:00Z,0.0066053038195051355,0.0,405,No Comments,<= 2 years
a Pessoa Errada #explore #nordeste #sertão #rap,2024-06-19T17:51:37Z,9,1,0.9542425094393249,0.9542425094393249,0,Music,61,st0bMoCv8ws,2024-8-07T00:00:00Z,0.1111111111111111,0.0,413,No Comments,<= 2 years
Como tocar O que tem a Rosa - Vaneira no Acordeon para Iniciante,2024-06-18T22:53:33Z,18166,625,4.2592593098523635,4.2592593098523635,3,Music,16,Hvp11qzgqI4,2024-8-07T00:00:00Z,0.03440493229109325,0.0001651436749972476,414,1-10 Comments,<= 2 years
fukase shows flower a cursed picture (#talkloid short),2024-06-14T11:01:33Z,3432,372,3.535547279176668,3.535547279176668,14,Music,31,x1_o1iiST-8,2024-8-07T00:00:00Z,0.10839160839160839,0.004079254079254079,418,11-100 Comments,<= 2 years
Acordeon e Sanfona é a mesma coisa? #fisarmonica #sanfona #acordeon,2024-06-13T21:00:28Z,58679,2579,4.768482704043391,4.768482704043391,32,Music,34,nFbE6OIavzg,2024-8-07T00:00:00Z,0.0439509875764754,0.0005453399001346308,419,11-100 Comments,<= 2 years
Lil Wuyn - An (feat. Minstu) [An album],2024-06-12T10:00:02Z,2191698,13797,6.340780711322663,6.340780711322663,294,Music,205,2KUD-q0a8Ew,2024-8-07T00:00:00Z,0.006295119126814005,0.0001341425689123228,420,101-1000 Comments,<= 2 years
"Just Moved into a new crib, Got Blessed with a Washer/Dryer for lil to none. God is Good! #rap #fyp",2024-06-10T23:29:36Z,7546,285,3.877716800864977,3.877716800864977,10,Music,15,tl1R6aWA-9Y,2024-8-07T00:00:00Z,0.03776835409488471,0.0013252054068380599,422,1-10 Comments,<= 2 years
Jahrund - Posterity of Stellar Wind (Official Music Video) | A Sci-Fi Music Journey,2024-06-06T16:30:31Z,4036,196,3.605951157564873,3.605951157564873,22,Music,287,M68SYgNSozE,2024-8-07T00:00:00Z,0.048562933597621406,0.005450941526263627,426,11-100 Comments,<= 2 years
2TON - A VIJ A VIJ (prod. Dard),2024-06-06T15:00:07Z,28731479,36035,7.458357982588055,7.458357982588055,995,Music,135,tCauQNVr5ts,2024-8-07T00:00:00Z,0.0012541992704239138,3.463100524689314e-05,426,101-1000 Comments,<= 2 years
"Linda Ronstadt's Iconic Rendition of ""Desperado"" - A Timeless Classic",2024-05-25T16:10:12Z,70,2,1.845098040014257,1.845098040014257,2,Music,101,VbH5b16QaCQ,2024-8-07T00:00:00Z,0.02857142857142857,0.02857142857142857,438,1-10 Comments,<= 2 years
A song at the Buddy Holly crash site - 'Everyday' - Acoustic Guitar Cover,2024-05-25T06:00:10Z,5763,271,3.760648619581356,3.760648619581356,61,Music,180,S2Wn8Ike9jA,2024-8-07T00:00:00Z,0.04702411938226618,0.010584764879403089,438,11-100 Comments,<= 2 years
A Ram Sam Sam Çocuk Şarkısı | Eğlenceli Uzun Şarkılar,2024-05-24T15:00:57Z,8923505,2880,6.950535471323707,6.950535471323707,0,Music,484,z_55ur9Rv1k,2024-8-07T00:00:00Z,0.0003227431373658669,0.0,439,No Comments,<= 2 years
"Color Balls & Sing a Song! | Wheels On the Bus, Ten in the Bed | Baby Nursery Rhymes & Kids Songs",2024-05-14T12:00:04Z,112378172,198994,8.050681963363349,8.050681963363349,0,Music,1536,68pnAMQSj4Y,2024-8-07T00:00:00Z,0.0017707531316668863,0.0,449,No Comments,<= 2 years
Bahon main chale a#song#🙏pleas subscribe🙏,2024-05-13T15:27:34Z,33,7,1.5185139398778875,1.5185139398778875,0,Music,16,CLtdBaMupBk,2024-8-07T00:00:00Z,0.21212121212121213,0.0,450,No Comments,<= 2 years
A melhor levada de baião para acordeon,2024-05-11T23:00:15Z,5919,224,3.7722483399718536,3.7722483399718536,0,Music,10,Ic4jR5fMEEc,2024-8-07T00:00:00Z,0.037844230444331814,0.0,452,No Comments,<= 2 years
紫 今 - 魔性の女A / Mulasaki Ima - femme fatale A (MUSIC VIDEO),2024-05-10T11:00:06Z,15273190,211997,7.18392975445708,7.18392975445708,2539,Music,232,d0QFalAKRNM,2024-8-07T00:00:00Z,0.013880335411266409,0.0001662390109728223,453,1001+ Comments,<= 2 years
A Ram Sam Sam - S4EP69 - Dance Along Super Mix - LooLoo Kids Songs for Kids,2024-05-06T11:00:09Z,4303057,8999,6.633777098957645,6.633777098957645,0,Music,4943,D9IYNYbSWy4,2024-8-07T00:00:00Z,0.002091303926487611,0.0,457,No Comments,<= 2 years
Cougars are the largest species of cat that can still meow and even purr,2024-08-04T04:43:47Z,1818,43,3.2595938788859486,3.2595938788859486,1,PetsAnimals,16,ruSD0cleGTo,2024-8-07T00:00:00Z,0.023652365236523653,0.00055005500550055,367,1-10 Comments,<= 2 years
"Taking my duck, Maple to the vet for a checkup! ❤️🦆 #shorts #duck #vet",2024-08-03T18:03:14Z,662,24,2.8208579894397,2.8208579894397,8,PetsAnimals,15,pX8sd5op448,2024-8-07T00:00:00Z,0.03625377643504532,0.012084592145015106,368,1-10 Comments,<= 2 years
🔴24 Hours of Dog TV - Deep Relaxation Music for Dogs🎵🐶Dog Calming Music💖Dog Stress Relief Music,2024-08-02T23:22:02Z,645024,1098,5.809575874129304,5.809575874129304,0,PetsAnimals,0,mur-Ciu2zJM,2024-8-07T00:00:00Z,0.001702262241404971,0.0,369,No Comments,<= 2 years
#shortvideo #shorts #short #shortsvideo #subscribe #vlog  #shortsfeed #song #viralvideo #birds#song,2024-08-02T14:56:41Z,80,8,1.9030899869919435,1.9030899869919435,0,PetsAnimals,26,YWGCjD_IIho,2024-8-07T00:00:00Z,0.1,0.0,369,No Comments,<= 2 years
A forest bird never wants a cage  #ai #birds #birdsounds #aiartgallery #petaccessories,2024-08-02T10:45:02Z,1,1,0.0,0.0,0,PetsAnimals,61,JYg44p69Txc,2024-8-07T00:00:00Z,1.0,0.0,369,No Comments,<= 2 years
So you want to get a bully mix? 😂🦮🐾❤️ #shorts #dog #bullybreed #pitbull,2024-07-19T17:10:05Z,4130,173,3.615950051656401,3.615950051656401,13,PetsAnimals,25,zICBzvfsiP0,2024-8-07T00:00:00Z,0.04188861985472155,0.0031476997578692495,383,11-100 Comments,<= 2 years
An attack by a predatory tiger on a region in India caused a state of panic among the local populat,2024-07-19T01:12:43Z,13,1,1.1139433523068367,1.1139433523068367,0,PetsAnimals,61,_vaBmarc0E4,2024-8-07T00:00:00Z,0.07692307692307693,0.0,383,No Comments,<= 2 years
Two Tails and a Treasure | iMovie Swashbuckler Templete,2024-07-16T01:15:44Z,112,7,2.0492180226701815,2.0492180226701815,14,PetsAnimals,66,ilasHxootOs,2024-8-07T00:00:00Z,0.0625,0.125,386,11-100 Comments,<= 2 years
"Learn the letters A, B, C, D, E together, Funny, cute",2024-07-15T00:00:10Z,43923,105,4.642691995352562,4.642691995352562,0,PetsAnimals,120,Tz2ZnJ3YBy4,2024-8-07T00:00:00Z,0.0023905470937777475,0.0,387,No Comments,<= 2 years
low tech plant Tank fish are healthy an waiting from food. #fishseed #fishstocks #fishproduction #a,2024-07-12T03:07:14Z,488,14,2.6884198220027105,2.6884198220027105,0,PetsAnimals,34,FOiXoqRx2V4,2024-8-07T00:00:00Z,0.028688524590163935,0.0,390,No Comments,<= 2 years
AI transformation is a strategic initiative whereby a business adopts and integrates artificial inte,2024-07-06T22:44:40Z,7,1,0.8450980400142568,0.8450980400142568,0,PetsAnimals,157,fddM6u6B40k,2024-8-07T00:00:00Z,0.14285714285714285,0.0,396,No Comments,<= 2 years
Preparing the Farm for a safe 4th of July! #shorts #farm #4thofjuly,2024-07-05T00:50:04Z,94,7,1.9731278535996986,1.9731278535996986,7,PetsAnimals,51,bF6UuzEpgmk,2024-8-07T00:00:00Z,0.07446808510638298,0.07446808510638298,397,1-10 Comments,<= 2 years
CORGI IS A GENTLEMAN 🎩,2024-07-04T04:00:08Z,903,28,2.9556877503135057,2.9556877503135057,3,PetsAnimals,21,8JuU-woaJCE,2024-8-07T00:00:00Z,0.031007751937984496,0.0033222591362126247,398,1-10 Comments,<= 2 years
A Sparrow Shares Its Food her children🐤🐤🐤#birds #babybird,2024-07-03T06:00:05Z,20,3,1.3010299956639813,1.3010299956639813,0,PetsAnimals,17,RiemWXGacVc,2024-8-07T00:00:00Z,0.15,0.0,399,No Comments,<= 2 years
WATCHING THIS GIANT GOURAMI EATING IS AMAZING🐟🐟🐟!!! #giantgourami #aquarium #fishshorts,2024-07-03T02:00:20Z,350,8,2.5440680443502757,2.5440680443502757,1,PetsAnimals,24,mx4iiiHpRF8,2024-8-07T00:00:00Z,0.022857142857142857,0.002857142857142857,399,1-10 Comments,<= 2 years
Porque o cachorro da a barriga?,2024-07-01T13:24:34Z,423,25,2.6263403673750423,2.6263403673750423,0,PetsAnimals,42,-OVLAqJE3p4,2024-8-07T00:00:00Z,0.0591016548463357,0.0,401,No Comments,<= 2 years
The Art and The Artist meme! 😂🐐 #shorts #farm #goat,2024-06-29T16:10:57Z,537,14,2.7299742856995555,2.7299742856995555,3,PetsAnimals,5,_8RJfk9cZPs,2024-8-07T00:00:00Z,0.0260707635009311,0.00558659217877095,403,1-10 Comments,<= 2 years
A quarrel between the Moroccan police and citizens,2024-06-25T13:10:59Z,3,0,0.47712125471966244,0.47712125471966244,0,PetsAnimals,128,b0hon3Ve9mk,2024-8-07T00:00:00Z,0.0,0.0,407,No Comments,<= 2 years
Our Animals Before and After being called a Good Boy/Girl! (Part 2) #shorts #farm #horse,2024-06-24T15:17:23Z,2505,111,3.3988077302032647,3.3988077302032647,9,PetsAnimals,17,5WiV7fRlQ5Y,2024-8-07T00:00:00Z,0.04431137724550898,0.003592814371257485,408,1-10 Comments,<= 2 years
"this Sudanese contractor was bombed via text by people, a sniper  It is truly a touching scene....",2024-06-22T20:21:50Z,37,0,1.568201724066995,1.568201724066995,0,PetsAnimals,18,Z_5rTgf9Uq4,2024-8-07T00:00:00Z,0.0,0.0,410,No Comments,<= 2 years
