Title,Date,Views,Likes,Comments,Video_ID,Category,Extracted: ,LTV,CTL,Diff
Four signs that the cat has a worms. #shorts #cats,2022-04-07T08:46:57Z,4706012,175265,1133,PDkqgVLghQ0,PetsAnimals,,3.724278646,0.6464496619,1172
"Thor Eating A Junior Chicken From McDonald's For a Treat, My Dog/BFF Mukbang",2022-04-06T17:13:16Z,77,5,2,fnW5G35Ls84,PetsAnimals,,6.493506494,40,1173
Cowboy Wiener Dog!,2022-04-05T19:53:41Z,2318628,46179,476,DoSPZ3P-z-w,PetsAnimals,,1.99165196,1.030771563,1174
I caught a queen wasp!!!,2022-04-05T17:53:00Z,5810696,233037,9035,1_9ZG5k4yYw,PetsAnimals,,4.010483426,3.877066732,1174
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
The End of the Full Bridge Rectifier? (Sorry ElectroBOOM) Active Rectifier is here!,2022-05-15T14:57:30Z,1811006,43920,1746,S0j4xOuRzD4,ScienceTech,,2.425171424,3.975409836,1134
How the Iron Dome Protects Israel From Missiles,2022-05-15T12:15:00Z,4943278,166709,3852,I7QDEsKLLhY,ScienceTech,,3.372438289,2.310613104,1134
Samsung vs iPhone - Which one survives a Car CRASH!?,2022-05-12T15:45:10Z,20045034,1752098,5316,DeLal70u61M,ScienceTech,,8.740808322,0.3034076861,1137
The fastest way to empty a bottle! #science #shorts #experiment,2022-05-11T15:13:13Z,48534109,3465938,17226,HZbThnZ5-Vs,ScienceTech,,7.141241637,0.4970083135,1138
What To Do If A Battery Catches On Fire... #Shorts,2022-05-10T15:56:02Z,9750936,652830,2014,DhSq8RZ31xY,ScienceTech,,6.695049583,0.3085029793,1139
Jeeps Ucranianos Comienzan a Cazar Helicópteros Rusos! Artillería Rusa Y Ucraniana en Acción!,2022-05-07T00:38:52Z,292853,5510,226,kYKOiFErgJk,ScienceTech,,1.881490031,4.101633394,1142
the LIGHTEST gaming mouse ever (20 GRAMS),2022-05-06T18:35:49Z,4649142,210577,5122,8mC2WMO7yf8,ScienceTech,,4.529373377,2.432364408,1143
The Simplest Way to Remove Bloatware on Android! (No Root Required),2022-05-06T13:57:27Z,1988758,66944,2422,YYMY5dOPV1g,ScienceTech,,3.366120966,3.617949331,1143
How to Defeat the Greedy Cup,2022-05-05T20:18:18Z,38166456,2037915,12336,Pr0fmHJ3u7I,ScienceTech,,5.339544756,0.6053245597,1144
Tasting the most bitter chemical known to man,2022-05-05T16:53:42Z,8901517,671567,10153,7134LjBur_s,ScienceTech,,7.544410689,1.51183724,1144
Pasar radianes a grados. π/3 cuántos grados son,2022-05-04T15:35:15Z,107247,7822,70,uI0rqMyNSkI,ScienceTech,,7.293444106,0.8949117873,1145
Using bread to make a forge? #shorts,2022-05-03T17:08:03Z,12558383,503784,2850,6aCTeNZW660,ScienceTech,,4.011535562,0.5657186413,1146
Why is India unable to design a jet engine for fighters?,2022-05-03T16:00:34Z,458595,19359,1458,yMoN5wSbovw,ScienceTech,,4.221371799,7.531380753,1146
Crazy Coincidences 01 - The Why Files #shorts,2022-04-30T19:41:51Z,17484582,1135088,6677,kiCjb-5woXM,ScienceTech,,6.491936725,0.5882363306,1149
Inside the Air Force's Flying Control Tower | E-3 Sentry,2022-04-30T16:00:10Z,2392075,33853,1082,oRLLxOwohEM,ScienceTech,,1.415214824,3.196171683,1149
What Happens If You Put A Giant Propeller On A Bike?,2022-04-30T13:00:00Z,13572236,204236,10095,a5gbT7Uo5qY,ScienceTech,,1.504807314,4.942811258,1149
LARGEST Smartphone collection in the WORLD 👀,2022-04-30T10:11:53Z,27648411,2073000,17405,axUIqvZAhd0,ScienceTech,,7.497718404,0.839604438,1149
What Happens If You Fall Into a Pool of Liquid Nitrogen? #Shorts,2022-04-29T15:00:13Z,1019706,64737,458,DBxyIJ2gkxc,ScienceTech,,6.348594595,0.7074779492,1150
Samsung vs iPhone  - Which one survives a BOWLING BALL?,2022-04-29T09:40:45Z,21953663,1809656,7133,F0fMoqY9qI0,ScienceTech,,8.243070872,0.3941633106,1150
Rocket engine cycles: How do you power a rocket engine?,2022-04-28T19:29:57Z,1762796,46978,2002,Owji-ukVt9M,ScienceTech,,2.664970876,4.261569245,1151
How to create a new partition in the Windows PC,2022-04-28T15:48:19Z,614967,20740,115,tq1IQB8EWvc,ScienceTech,,3.372538689,0.5544840887,1151
What is a haboob?! #shorts,2022-04-28T12:59:01Z,84979,3201,79,Hg7Iyd8jakM,ScienceTech,,3.766812977,2.467978757,1151
Why you SHOULDN’T build a mobile app 📱👩‍💻 #technology #programming #software #career #tech,2022-04-27T17:30:44Z,2018564,62983,1417,2HXurvD-ljY,ScienceTech,,3.120188411,2.249813442,1152
I Swam in a Pool of Liquid Mecury #Shorts,2022-04-27T15:00:06Z,29476806,1911817,6794,AWTuvTJKtr0,ScienceTech,,6.485834999,0.3553687408,1152
Hallar la presión creada por el agua a cierta profundidad. Presión hidrostática.,2022-04-27T11:57:46Z,119754,5520,63,TApphcKFvms,ScienceTech,,4.609449371,1.141304348,1152
"Is a ""Privacy"" Screen Protector worth it? #partner",2022-04-27T11:35:12Z,200444,6708,113,KDv43wKRCpw,ScienceTech,,3.346570613,1.684555754,1152
Como Nós Sabemos a Idade da Terra? #Shorts,2022-04-25T15:49:00Z,613928,84619,941,2nGuTqKwOeU,ScienceTech,,13.78321236,1.112043395,1154
I Made A Magsafe Charger For $4 #Shorts,2022-04-24T01:22:27Z,7813551,669439,1143,f-M8-0MVGfA,ScienceTech,,8.567666609,0.1707399778,1155
🚀 ¡SUBE tu WEB a INTERNET GRATIS y SUPER FÁCIL!,2022-04-22T13:52:36Z,258293,23099,168,15a-ZMKEo6U,ScienceTech,,8.94294464,0.7273042123,1157
I made friends with a wild squirrel!???,2022-04-22T01:50:32Z,3353391,251219,4764,2U2kxEBd96o,ScienceTech,,7.491491449,1.896353381,1157
Learn To Fit An Image Inside A Div ! #css #ui #coding,2022-04-21T09:24:35Z,62403,1586,45,xtvlivrfMB0,ScienceTech,,2.541544477,2.837326608,1158
Keep your coffee hot FOREVER for a price,2022-04-21T06:52:36Z,306036,14715,570,4W706yjoY0I,ScienceTech,,4.808257852,3.873598369,1158
"No #ÀPrioli, Grazi contou à #gabrielaprioli que Verdades Secretas a fez descobrir a paixão por atuar",2022-04-19T23:20:38Z,1584804,86902,472,OGY3Y79LErU,ScienceTech,,5.483454105,0.5431405491,1160
Can a Fan Blow Things in a Vacuum?,2022-04-17T22:17:22Z,29175102,1135152,4236,eiKWtuHVCew,ScienceTech,,3.890824443,0.3731658844,1162
"How to build a PC, the last guide you'll ever need!",2022-04-17T16:59:28Z,12968708,290895,8144,BL4DCEp7blY,ScienceTech,,2.243053047,2.799635607,1162
🌀 Como aumentar MUITO a memória RAM do seu Samsung #shorts,2022-04-17T01:13:44Z,963612,57908,679,bhYDKT9c2ps,ScienceTech,,6.009472692,1.172549561,1162
Only U.S. President to prove a theorem,2022-04-16T06:12:17Z,779401,58446,787,s8EqLcPLB0o,ScienceTech,,7.498835644,1.346542107,1163
3 Places you can find a remote job 👩‍💻🌎 #technology #programming #career #wfh #productivity,2022-04-15T15:18:49Z,441849,33992,123,J88fOMC_o14,ScienceTech,,7.693125932,0.361849847,1164
OnePlus Tv Y1s Pro quickreview #oneplus #oneplustv #oneplustvy1spro #oneplustvy1s #oxygenos #appletv,2022-04-15T14:31:10Z,390450,7010,60,k4sHmPKyH50,ScienceTech,,1.795364323,0.8559201141,1164
How to install stabilizer for AC in a Neat & Tidy way #ZenShorts 072 Hindi,2022-04-13T04:37:52Z,589014,13418,200,zD1nSzFgBSQ,ScienceTech,,2.278044325,1.490535102,1166
Making the smell of death (putrescine),2022-04-12T17:45:28Z,11328677,930650,7073,5llnmwAfiKQ,ScienceTech,,8.214992801,0.7600064471,1167
Drinking Through a Tesla Valve Straw,2022-04-11T21:06:37Z,23574289,1038365,4552,ZQBjaqo-viE,ScienceTech,,4.404650337,0.438381494,1168
Eu e minha filha cantando versos de rodeio 🤩,2022-04-11T16:41:35Z,81,6,0,pghKyF2j9m8,ScienceTech,,7.407407407,0,1168
Mix note counting machine #shorts #technology #trending #money #cash #note 📞 9818409728 मशीन के लिए,2022-04-09T09:31:50Z,350323,8408,5,o4w_z4gLrTE,ScienceTech,,2.400070792,0.05946717412,1170
Best Mix Currency Counting Machine #shorts #technology #amazing #trending 📞 9818409728 मशीन के लिए,2022-04-08T12:42:49Z,48504,1255,4,ik168QmxcP4,ScienceTech,,2.587415471,0.3187250996,1171
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
Do This SECRET Shallowing Drill For A Perfect Release! ✅🏌️‍♂️  #shorts,2022-05-15T11:59:55Z,82427,1824,16,IAdhpjTAh2Y,Sports,,2.212867143,0.8771929825,1134
RK-Bro 4:20 says we just smoked your a** #Short,2022-05-14T14:00:08Z,262042,13102,73,G92Cr-TMmlo,Sports,,4.999961838,0.5571668448,1135
Mike Tyson is trying to be like me! My demo is the only way Canelo Alvarez can beat Dmitry Bivol!,2022-05-14T01:19:19Z,10158,137,83,YtBxJp8d20c,Sports,,1.348690687,60.58394161,1135
how to fly fish (without a fly fishing rod),2022-05-14T00:00:11Z,703716,30017,269,mXd9Lx7hhrI,Sports,,4.26549915,0.8961588433,1135
Who Is the Greatest French Footballer Ever? Thierry Henry’s Repsonse Will Surprise You #shorts,2022-05-13T13:57:40Z,12313489,392507,5777,VPTna5phZ6c,Sports,,3.187618067,1.471820885,1136
How Does THE SLOWEST Player in the NBA Warmup?,2022-05-12T22:39:59Z,16031973,945109,1851,5QvSWc3U9tQ,Sports,,5.895150896,0.1958504257,1137
A bounce that (usually) only happens in your dreams,2022-05-12T14:19:19Z,6772679,108930,438,CyFa8vM0SIw,Sports,,1.60837388,0.4020930873,1137
"How a DIY business went from a garage to 500,000 orders a year I DHL",2022-05-12T08:11:03Z,695324,2302,37,v1kOZ8Y6asQ,Sports,,0.3310686817,1.607298002,1137
👀 Ümit Özat’a göre Süper Lig’in en iyi futbolcusu… ❓,2022-05-11T23:52:41Z,275155,4520,317,ddsdqJeoG8w,Sports,,1.642710472,7.013274336,1138
Switching to a 20 gauge for duck hunting?? Ethan of Locked In Productions reviews his Benelli M2,2022-05-11T14:12:22Z,434089,12199,186,z31RMfSf51A,Sports,,2.810253197,1.524715141,1138
How To Recover From A Hard Workout #shorts,2022-05-11T14:13:32Z,235730,12255,100,kYWS-TDJ_eo,Sports,,5.198744326,0.8159934721,1138
🇳🇱 A pure artist with the ball at his feet 🕰️🍊 | #Shorts,2022-05-11T12:00:17Z,301099,13915,162,F4yw0P0Cmlo,Sports,,4.621403592,1.164211283,1138
🙌 UNBELIEVABLE! Jason Holder Takes 4 Wickets In A Row #Shorts,2022-05-11T05:00:13Z,3240688,206623,297,huuW1y3PWD4,Sports,,6.375899192,0.1437400483,1138
Steph Curry Demonstrates To Grizzlies How To Close A Game 4,2022-05-10T20:10:51Z,197232,4678,408,4SvsM8ASrbs,Sports,,2.371826073,8.72167593,1139
BWF Thomas Cup Finals 2022 | Indonesia vs. Thailand | Group A,2022-05-09T18:54:30Z,521765,1977,78,xWBpC5nZxuI,Sports,,0.3789062126,3.945371775,1140
"The Champions: Season 6, Episode 1",2022-05-09T16:00:31Z,4002488,143946,3284,nnY1_H3Gi3c,Sports,,3.596413031,2.281411085,1140
I made a 9 on a par 3 (AWFUL golf) #Break75 S2E2,2022-05-06T15:00:15Z,797968,23745,2539,Cgr52vPAO6Q,Sports,,2.975683235,10.69277743,1143
Jermell Charlo Stops Jeison Rosario With a Brutal Body Shot,2022-05-05T15:21:32Z,458955,10700,456,3ENGoqgZoJY,Sports,,2.331383251,4.261682243,1144
It’s a Poole Party! Get to know Warriors guard Jordan Poole!,2022-05-04T00:54:40Z,500324,20787,202,Nf8Kl4TrDhU,Sports,,4.154707749,0.9717611969,1145
Scoring a HEADER from the edge of the box! #shorts,2022-05-03T11:00:15Z,7127794,128317,253,XWzGDCnFDno,Sports,,1.800234406,0.1971679512,1146
COMO BATER FALTA | QUAL REGIÃO DO PÉ QUE ACERTA A BOLA?,2022-05-02T14:00:01Z,1387253,78440,350,11y3NygnW98,Sports,,5.654339908,0.4462009179,1147
Zac Efron & a couple of champs at #UFCVegas53 👊,2022-05-01T00:50:32Z,210238,4783,111,mZmUW0ZxMwo,Sports,,2.275040668,2.320719214,1148
A NO-HITTER! FIVE Mets pitchers combine to toss FIRST NO-HITTER of year! (2nd in franchise history),2022-04-30T04:38:57Z,152954,3693,435,hBq5z31pHYM,Sports,,2.414451404,11.77904143,1149
This 89-year-old WWII veteran ran for a touchdown 👏,2022-04-29T23:53:38Z,8156970,552481,3904,4JFpdOX_cFw,Sports,,6.773115507,0.7066306353,1150
Collin Morikawa Is Not A Human Being...,2022-04-29T19:06:43Z,1076035,22644,102,q98WTsDX1oM,Sports,,2.104392515,0.4504504505,1150
The McGill Big 3 (HOW TO DO IT CORRECTLY),2022-04-29T17:58:44Z,1238242,61837,379,C89EKtI8a3o,Sports,,4.99393495,0.6129016608,1150
YADIER MOLINA STEALS A BASE!!!,2022-04-29T01:55:37Z,136062,7342,105,lGU7RI6ksBo,Sports,,5.396069439,1.430128031,1150
Why does The Rock lie about his height?,2022-04-28T21:14:47Z,37007056,1289368,5763,0B5zVFj8ggU,Sports,,3.484113948,0.4469631633,1151
Husker Cornerback Cam Taylor-Britt is a FREAK Athlete 🤯 #shorts,2022-04-28T02:15:07Z,759110,50433,381,Vpl5QTITyyw,Sports,,6.643701176,0.755457736,1151
"How does Joe Rogan make more than $100,000,000 a year?",2022-04-27T19:31:06Z,221603,7532,102,-5Q0AOByCoM,Sports,,3.398870954,1.354221986,1152
Jurgen Klopp does a Scouse accent at press conference 😂,2022-04-27T17:51:19Z,394772,7982,190,eC8o3FQVo-k,Sports,,2.02192658,2.380355801,1152
Under a spell in New Orleans 🎭,2022-04-26T14:18:38Z,36338508,1058243,4973,HCR-qpnvgVk,Sports,,2.912180654,0.4699298743,1153
The NBA Has A Big Bully Problem,2022-04-25T20:11:42Z,1955281,89728,3492,gRYKmqZp4aY,Sports,,4.589007923,3.891761769,1154
"“I was told often that I was too short to be a high jumper”, Stefan Holm, Olympic champion",2022-04-25T15:00:16Z,861046,17208,98,c4oyZIQjdrs,Sports,,1.998499499,0.569502557,1154
TE ENSEÑO A HACER SOMBRA DE BOXEO CON MANCUERNAS #shorts,2022-04-24T21:45:22Z,479459,67071,140,YytbaS9AJtQ,Sports,,13.98889165,0.2087340281,1155
How to Become a Lockdown Press Man Cornerback!,2022-04-23T20:48:29Z,298540,14281,36,LIJ5gyPxCyg,Sports,,4.783613586,0.2520831875,1156
Randy Orton jumps out of a cake #Short,2022-04-23T16:00:31Z,586028,24264,76,gbeBYVXWcrA,Sports,,4.140416499,0.3132212331,1156
7 Habits that will make You a GREAT Soccer Player,2022-04-23T13:56:54Z,516287,19039,400,geIYxdG0WVQ,Sports,,3.68767759,2.10095068,1156
"How does MrBeast make $54,000,000 a year?",2022-04-23T00:15:00Z,1776537,65241,462,2E5NjqOloug,Sports,,3.672369334,0.708143652,1156
I made a big mistake with Shaq in front of the entire world,2022-04-22T20:25:31Z,16736743,688209,542,BlMihQch4xw,Sports,,4.111964915,0.0787551456,1157
Charles Jourdain Describes His Viral Sparta Kick as a Bananas Moment,2022-04-22T18:26:35Z,2251551,135489,1103,GOfMYzfdiZA,Sports,,6.017585211,0.8140882286,1157
"Introducing Fat Perez, an absolute anomaly of a man",2022-04-22T15:50:09Z,9707635,96780,746,v1qQt9xnyyo,Sports,,0.9969472482,0.7708204174,1157
MONEY KICKS vs FLOYD MAYWEATHER IN DUBAI will not happen because of this!,2022-04-22T03:12:31Z,1398,14,13,mpx0c8zcnvo,Sports,,1.001430615,92.85714286,1157
Mike Tyson should of beat the dude on the jet like this!,2022-04-22T03:01:17Z,105,2,0,0ApQvFfNgLk,Sports,,1.904761905,0,1157
"How does The Rock make $270,000,000 a year?",2022-04-22T00:30:00Z,12939906,571213,1753,1bcOCTGf7Yw,Sports,,4.414352005,0.3068907745,1157
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
28hrs on World’s Most Luxurious Train: The Venice Simplon Orient Express,2022-05-15T20:12:09Z,7882403,121026,3961,uh56ESOVYdQ,TravelEvents,,1.535394727,3.272850462,1134
A day trip from South Florida to the Bahamas | Balearia Ferry,2022-05-14T17:25:14Z,62653,2209,99,JvHKg4LvFUA,TravelEvents,,3.525768918,4.481665912,1135
What My Japanese Wife Eats in a Day,2022-05-13T23:59:10Z,3856184,88948,4083,tV_nLTAxo8s,TravelEvents,,2.306632671,4.590322436,1136
Doja Cat split challenge but from a split jump??? #shorts,2022-05-13T20:48:50Z,1013110,43077,624,hJvvg6IdxjA,TravelEvents,,4.251956846,1.448568842,1136
The Belgian City That Built A Metro Line... And Never Opened It,2022-05-13T18:44:57Z,2269150,57677,3703,QeMJBqU_eYc,TravelEvents,,2.541788776,6.420236836,1136
Hiking the Skye Trail in Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿⛰ hoping to start a new trek soon!,2022-05-12T12:42:36Z,38428,1514,24,NbLs1ZY53jM,TravelEvents,,3.939835537,1.585204756,1137
A day in Purulia || Kolkata 😍,2022-05-12T12:30:21Z,80171,2620,18,rVTWXxL6P1s,TravelEvents,,3.268014619,0.6870229008,1137
Can you DROWN in The Dead Sea? (Jordan) #shorts,2022-05-12T00:00:11Z,18411602,987626,2591,YAo9pfn5wIU,TravelEvents,,5.364150279,0.2623462728,1137
The key to finding this geocache doesn’t require a key at all! #shorts,2022-05-11T22:16:30Z,20376,527,15,p1K_dLtOtdk,TravelEvents,,2.586376129,2.84629981,1138
CARNE BEM OU MAL PASSADA: Qual a melhor? #Shorts,2022-05-11T21:00:17Z,3839225,379145,1446,gHoZTffKhqA,TravelEvents,,9.875560823,0.3813844308,1138
LEARNING TO SURVIVE ON A DESERTED ISLAND,2022-05-11T15:00:05Z,1280908,39926,1378,4KSwXAJbiZE,TravelEvents,,3.117007623,3.451385062,1138
WORST Food I’ve Tried!! SHOCKING African Tribal Food of the Datoga!!,2022-05-11T12:27:02Z,6125913,85912,6055,D9yZDOqIt1M,TravelEvents,,1.402435849,7.047909489,1138
BAPTISM EVENT || By A To Z PARTY PLANNERS|| Ranchi Jharkhand,2022-05-08T07:01:16Z,297,25,7,J78MXCgxg0Q,TravelEvents,,8.417508418,28,1141
Backing into a Campsite – Step-By-Step Process,2022-05-07T15:00:20Z,584763,15693,308,rzdzJWX-dbY,TravelEvents,,2.683651325,1.96265851,1142
Shooting with Alia bhatt. Who Said A meme Can't achive the heights? #aliabhatt #perk #ad,2022-05-07T06:36:37Z,2024000,78658,294,MbE28rbFILE,TravelEvents,,3.886264822,0.3737699916,1142
This Place is Just 2 hours from Manali | Lahaul Spiti valley,2022-05-07T06:30:57Z,2038564,43090,1478,iRKkLk1vYf8,TravelEvents,,2.113742811,3.430030169,1142
Behind the Counter at a Local Japanese Miso Ramen Restaurant,2022-05-06T23:59:51Z,1756240,54039,840,yxVPJoCMWgw,TravelEvents,,3.076971257,1.55443291,1143
Behind the scenes on a flight test Airbus A350-1000 ✈️,2022-05-06T07:27:49Z,50214,1807,69,UwrMYKFvhN8,TravelEvents,,3.598598001,3.818483675,1143
The christening of a little angel | Christening,2022-05-06T07:19:58Z,8,0,0,QVHyHppkyGY,TravelEvents,,0,#DIV/0!,1143
¿Qué edades tienen los países?,2022-05-03T22:00:23Z,1782715,55813,4058,NvY4kq4cIsk,TravelEvents,,3.130786469,7.270707541,1146
Weight testing a ballnut,2022-05-03T14:54:25Z,62523735,1761506,8292,9lMbtDX52tY,TravelEvents,,2.817339687,0.4707335655,1146
"A COSTELA DESMANCHOU - Churrasco Americano em Cotia, São Paulo #Shorts",2022-05-02T21:15:00Z,5621885,565484,1960,R_1lcn9WElQ,TravelEvents,,10.05861913,0.3466057395,1147
HOW TO TRAVEL ISTANBUL (on a BUDGET),2022-04-30T13:06:59Z,843705,16656,603,katClN-NOfs,TravelEvents,,1.974149732,3.620317003,1149
choose a power. #shorts #power #choose #superpower,2022-04-28T10:08:36Z,2384058,153010,15012,L9U6eqqtUZQ,TravelEvents,,6.418048554,9.811123456,1151
The Rise Of Rory Mcilroy | A Short Golf Documentary,2022-04-27T18:41:45Z,440495,4546,275,-bbmSu7gXZc,TravelEvents,,1.032020795,6.049274087,1152
PARIS to LONDON on the incredible Eurostar UNDER THE SEA!,2022-04-27T16:30:01Z,3414051,30048,1734,9syZa5XpKfE,TravelEvents,,0.8801274498,5.770766773,1152
Road trip on the gorgeous Southern OREGON Coast! (from Brookings to Bandon),2022-04-26T15:00:15Z,348450,6946,632,b6xthjHlfL4,TravelEvents,,1.99339934,9.098761877,1153
A must-visit island in the Maldives! #YTShorts,2022-04-25T15:27:41Z,68222,2298,45,jhhqxnEM2Kg,TravelEvents,,3.368414881,1.958224543,1154
Should You Book A Cruise On Board? Quick Answer,2022-04-23T08:33:06Z,73093,2541,63,lVqh8877M8A,TravelEvents,,3.476393088,2.479338843,1156
Disney World Has A Secret 😱 (human remains) #shorts,2022-04-22T14:49:03Z,2255164,127113,518,HWlvqmKmYLk,TravelEvents,,5.636530204,0.4075114268,1157
Türbülans Uçağı Nasıl Etkiliyor? Fırtınada New York’a İniş,2022-04-21T14:59:09Z,931859,11620,580,LtI-QzGEM1A,TravelEvents,,1.246969767,4.991394148,1158
I went to a NUDE Beach in Australia #shorts,2022-04-21T12:00:15Z,3000363,88462,465,gI4xj80sW18,TravelEvents,,2.94837658,0.5256494314,1158
Don't Be A Campground Idiot! MUST Know UNWRITTEN Rules Of RV Camping,2022-04-20T21:08:10Z,2073165,27538,2561,_XRufyL0Ckk,TravelEvents,,1.328307202,9.299876534,1159
CRAWFISH & COLD BEER with the GODFATHER of the Bayou,2022-04-17T15:08:55Z,2571103,54916,2828,MhxtC--0_8k,TravelEvents,,2.13589265,5.149683152,1162
THIS COUNTRY IS LIKE A FAIRYTALE | First Impressions of San Marino 🇸🇲 That Surprise #youtubeshorts,2022-04-16T12:00:34Z,35930,1181,83,z7F_7dx8Pqw,TravelEvents,,3.286946841,7.027942422,1163
Creepy Giant Bunny EXPLAINED 😱 (decomposing),2022-04-14T15:32:07Z,47210349,1543444,8888,KTMhAyNvTJU,TravelEvents,,3.269291655,0.5758550359,1165
QUANTO abbiamo speso a PARIGI 💰 #shorts,2022-04-14T15:00:27Z,110305,4020,56,wCH5Jlslggo,TravelEvents,,3.644440415,1.393034826,1165
Unboxing the Playdate,2022-04-14T11:32:19Z,9301797,488741,2513,QiUwvztnC0M,TravelEvents,,5.25426431,0.5141782662,1165
"Caspian Sea Monster. Not a plane, not a ship",2022-04-12T14:00:18Z,7402918,57878,2247,hy4dRFbNnXg,TravelEvents,,0.7818268418,3.882304157,1167
No one upstages the Grand Tour of Switzerland | Switzerland Tourism,2022-04-12T12:06:09Z,104471268,30685,957,IyhpSZBuYoE,TravelEvents,,0.02937171204,3.118787681,1167
Avoid This on the NYC Subway,2022-04-11T18:07:36Z,10946451,197310,6987,gZn5PA-ZQik,TravelEvents,,1.802502016,3.541128174,1168
INSIDE an EMIRATES FLIGHT as CABIN CREW - Things you DON'T see as a passenger,2022-04-10T17:54:50Z,13378751,130397,3332,lhVEddhkLbQ,TravelEvents,,0.9746574998,2.555273511,1169
"Exploring REDDING (a Northern California GEM! 😍) | Waterfalls, FOOD, Castle Crags, & MORE!",2022-04-10T15:00:07Z,227641,4882,790,I-Vt6MyQvk4,TravelEvents,,2.144604882,16.18189267,1169
The DARK Story of Norman 😱 (link in comments),2022-04-09T17:46:51Z,1888021,108612,1097,yht7EmrnFv8,TravelEvents,,5.752690251,1.010017309,1170
The ORIGINAL Toy Story 😬 (cancelled),2022-04-08T14:00:30Z,12738712,697005,2108,bCHNyFgXknI,TravelEvents,,5.471550028,0.3024368548,1171
