Title,Date,Views,Likes,Comments,Video_ID,Category,Extracted: ,LTV,CTL,Diff
Weight Loss Drugs Can Cure Some Cancers,2025-05-12T09:54:57Z,1,0,0,POCF7MHU6wU,ScienceTech,,0,#DIV/0!,37
ASCOLI 2025 Filippo Maria Ferro Coscienza Digitale,2025-05-11T18:05:34Z,0,0,0,WQtOfrKupXI,ScienceTech,,#DIV/0!,#DIV/0!,38
INSTA360 ACE | ¿Por qué NADIE habla de esta cámara de acción?,2025-05-11T17:00:59Z,523,25,7,hqur2dssA9Q,ScienceTech,,4.780114723,28,38
"🇦🇪 Dubai, 🇦🇪 Sharjah",2025-05-11T16:27:51Z,6,0,0,FyMQXXysYeY,ScienceTech,,0,#DIV/0!,38
Arch Linux Tweak Tool - Import Package List for System Cloning,2025-05-11T12:35:46Z,0,0,0,kne2CtNTq0Y,ScienceTech,,#DIV/0!,#DIV/0!,38
Arch Linux Tweak Tool - Export Package List for System Audit or Cloning,2025-05-11T12:22:37Z,0,0,0,nHqVchj22eM,ScienceTech,,#DIV/0!,#DIV/0!,38
"📍Munnar, Vagamon, Idukki, 🌿🌿🌿🍃🍃🚜",2025-05-11T07:49:55Z,13,0,0,TMMpF4IUKls,ScienceTech,,0,#DIV/0!,38
new# silai# machine# video$ telling# #viral#funny video #funny #comedy #comedy #dancemusic,2025-05-11T07:29:40Z,1427,10,0,zmzUf1aeR7w,ScienceTech,,0.7007708479,0,38
How to Test Speaker of Android mobile? #shortsfeed #trending #speakertest #shorts,2025-05-11T06:47:20Z,2402,11,0,HW9ipoJ_7WM,ScienceTech,,0.4579517069,0,38
update email address instagram problem 2025 | instagram update your email address #shorts #short,2025-05-10T15:27:50Z,4538,43,7,5fMHWk-dEEc,ScienceTech,,0.9475539885,16.27906977,39
RingConn Gen 2 Air Review | An even better value than the original Gen 2?,2025-05-10T15:00:44Z,2524,136,4,OmyrasfroFM,ScienceTech,,5.388272583,2.941176471,39
1000 subscribe complete 💯✅✅,2025-05-10T08:35:08Z,46,0,0,omiq3QYRRo8,ScienceTech,,0,#DIV/0!,39
How to Test Android mobile Touch Screen? #shortsfeed #trending #ytshorts #touchtest,2025-05-10T04:40:08Z,2705,14,0,6w89q1YLPfo,ScienceTech,,0.5175600739,0,39
راي هبال 💊 (ندي هادي ولا هادي ماماما ❤) Rai Mix 2023💥#subscribe,2025-05-09T20:57:23Z,198369,953,4,iQN-iuLRzbE,ScienceTech,,0.4804178072,0.4197271773,40
P社長 - STRANGER THINGS (Official Visualizer),2025-05-08T20:00:41Z,505,14,893,0qE58nJGbxk,ScienceTech,,2.772277228,6378.571429,41
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
3 Mendigos pedindo doação de ração na Rua,2025-05-15T20:02:59Z,10,3,1,jJP9UeaAczg,TravelEvents,,30,33.33333333,34
Tumla Tumla dance video #love #dance #ccxml #edit #youtubeshorts #shorts #song #gungun_gupta #video,2025-05-15T15:30:35Z,60499,1731,17,wkG86ZN-2KU,TravelEvents,,2.861204317,0.9820912767,34
Får vi gå in här? Hemlig flygbas!,2025-05-15T15:30:27Z,19699,283,33,r41IbyO3NLg,TravelEvents,,1.436621148,11.66077739,34
Wait and watch the end😁😍#madhandivya #trendingcouple #couplegoal #truelove #trending #lovesong,2025-05-15T12:18:45Z,135543,4782,41,S9SaCipyNrk,TravelEvents,,3.528031695,0.8573818486,34
#devbhoomi #devbhumi #devbumidwarka #dwarkadhishstatus #dwarikadham #dwarka #dwarkatemple #dwarkamor,2025-05-15T09:56:51Z,1761,59,0,sGo-NbxpwHQ,TravelEvents,,3.350369108,0,34
Our 3 DAY TRIP turns into a 6 DAY TRIP | Sri Lanka Vlog,2025-05-15T08:59:06Z,6917,177,31,mpWeaaQ6L0E,TravelEvents,,2.558912823,17.51412429,34
"May 14, 2025",2025-05-14T20:45:16Z,30,0,0,vhoJ0quaiyQ,TravelEvents,,0,#DIV/0!,35
शुभ रात्रि दोस्तों ❤️ Good Night 🌃 #goodnight #night #jaishrikrishna #kanha #radheshyam #shorts,2025-05-14T17:52:52Z,14,4,1,mbZUSBLozWs,TravelEvents,,28.57142857,25,35
Accident 🚗💥🚗 #crash #accidentnews #top #news #latest #shorts #shortvideo #viralvideo #2025,2025-05-14T17:00:54Z,78,4,0,UWFi_Kkd67Y,TravelEvents,,5.128205128,0,35
"FAÇA E VENDA! BOMBOM CROCANTE DE MARACUJÁ – FÁCIL, DELICIOSO E PERFEITO PRA VENDER! Dika da Naka",2025-05-14T15:00:57Z,13656,1608,120,XeluHCrRuS4,TravelEvents,,11.77504394,7.462686567,35
Video Dump (couldn't edit because of a long drive),2025-05-14T13:00:10Z,41,1,4,67AaTDyALKM,TravelEvents,,2.43902439,400,35
Engaloda 10th Award🥰🤗Instagram and YouTube best couples Award🤗♥️#madhandivya #awards #trending,2025-05-14T12:49:30Z,460647,14946,75,G4Ppao7gg9w,TravelEvents,,3.244566881,0.5018065034,35
自由廣場與國家戲劇院/National Theater，歷史與藝術交會的文化地標#自由廣場#國家戲劇院#中正紀念堂#台北景點#歷史建築#國家兩廳院#台灣文化地標#台北旅遊,2025-05-14T11:25:23Z,0,0,0,x-MnyAEQuAY,TravelEvents,,#DIV/0!,#DIV/0!,35
14 Mei 2025,2025-05-14T11:27:04Z,19,0,N/A,eiX8xQWss2c,TravelEvents,,0,#VALUE!,35
Wow ❤️ 🐦🕊️🤗💯 #love #girl #beautiful #trending #trendingshorts #lovestatus #shorts #ridhizinta #2025,2025-05-14T10:53:57Z,22,4,1,CR5J7awfLeg,TravelEvents,,18.18181818,25,35
❤️💯❤️ #miniature #shorts #trending #trendingshorts #latest #2025,2025-05-14T10:15:15Z,15,3,1,9VS43hvHo_c,TravelEvents,,20,33.33333333,35
तकनीकी | Technology 💯 #technology #latestnews #latest #trending #everyone #new #top #tech #shorts,2025-05-14T03:21:42Z,10,2,0,cRTVt9Mb24c,TravelEvents,,20,0,35
Subscribe If you like travel videos,2025-05-14T02:13:59Z,1,0,0,FSnt74fVITY,TravelEvents,,0,#DIV/0!,35
Explora Journeys cabin secrets,2025-05-13T20:27:57Z,676,50,8,tbj2UahAXdM,TravelEvents,,7.396449704,16,36
#devbhoomi #devbhumi #devbumidwarka #dwarkadhishstatus #dwarikadham #dwarka #dwarkatemple #dwarkamor,2025-05-13T18:10:58Z,44,1,0,Y3RMcZXhTA4,TravelEvents,,2.272727273,0,36
Evening vibes🥰#madhandivya #trendingcouple #couplegoal #dancers #trending #tamilsong #vibes #love,2025-05-13T11:53:13Z,1130490,25342,109,DSvsDgj9hNc,TravelEvents,,2.24168281,0.4301160129,36
"Windhoek me SURPREENDEU! Veja os Preços de IPHONES, DRONES na Namíbia 🇳🇦",2025-05-13T11:00:30Z,22178,1171,204,JLbq8ofx-tM,TravelEvents,,5.280007214,17.42100769,36
My favourite edit🤗tq arun 🫂#madhandivya #arun #retro #trending #trendingshorts #tamilsong #like,2025-05-13T07:11:49Z,113720,2982,49,bwIWzQJFO8w,TravelEvents,,2.622230039,1.643192488,36
Beautiful ❤️ Beach 🏖️ #sukoon #beach #beachlife #beachvibes #viralvideo #clouds #water #river #sea,2025-05-13T05:37:40Z,35,4,0,ZOKnHE3dAp8,TravelEvents,,11.42857143,0,36
This Jungle Cave Tour Was Nothing Like We Expected… - Semuc Champey Guatemala,2025-05-12T23:23:57Z,107,17,6,nsShZ6q3Bqk,TravelEvents,,15.88785047,35.29411765,37
"May 12, 2025",2025-05-12T22:34:57Z,16,1,0,FJYiYCZQblo,TravelEvents,,6.25,0,37
Teaching these kids nowadays is its own challenge,2025-05-12T20:00:25Z,1465,16,0,pdDOb7btbjc,TravelEvents,,1.092150171,0,37
【日本大阪滑雪攻略❤️】大阪四月居然可以滑雪 ?!😎 新手滑雪注意事項?｜遇到火車事故?!｜滑雪不能做的事...｜奧伊吹滑雪場😍｜日本 Japan 大阪Osaka,2025-05-12T17:47:47Z,1079,23,2,b1PM_NTvXsY,TravelEvents,,2.131603336,8.695652174,37
#devbhoomi #devbhumi #devbumidwarka #dwarkadhishstatus #dwarikadham #dwarka #dwarkatemple #dwarkamor,2025-05-12T16:06:48Z,91,5,0,9q_bEWQwTdw,TravelEvents,,5.494505495,0,37
Cute 😍 Children 🚸 ❤️🐦🕊️✌️🤗💯 #children #cute #cutebaby #dog #home #rain #shorts #nature #love #2025,2025-05-12T15:03:50Z,1283,8,N/A,p1TM-pkoA0A,TravelEvents,,0.6235385814,#VALUE!,37
"O BOLO MAIS MACIO, FOFINHO E AROMÁTICO – FEITO TUDO À MÃO! BOLO PIQUENIQUE DE MAÇÃ – Dika da Naka",2025-05-12T15:01:25Z,42491,2247,153,l_cKlXesS5I,TravelEvents,,5.288178673,6.809078772,37
Canopy Hotel Pool Tour,2025-05-12T14:44:46Z,7,1,0,ksAdZb6oFx0,TravelEvents,,14.28571429,0,37
Santa Elena Canyon (Big Bend National Park),2025-05-12T13:01:46Z,59,1,N/A,xd7izNOnW5M,TravelEvents,,1.694915254,#VALUE!,37
Is ELLA Sri Lanka Overrated in 2025? Travel guide & Itinerary,2025-05-12T07:57:37Z,4059,171,35,7IQ5vnoB8Lk,TravelEvents,,4.21286031,20.46783626,37
शुभ दोपहर दोस्तों❤️ Good Afternoon 💎 #nature #goodafternoon #stone #river #sky #tree #sand #shorts,2025-05-12T06:45:01Z,1290,17,0,ICgGVPLLn6A,TravelEvents,,1.317829457,0,37
사촌오빠 결혼식💍 참석 브이로그👏🏻,2025-05-12T06:33:26Z,203,5,1,K3vdf_rL_XI,TravelEvents,,2.463054187,20,37
Show time dance romantic mood😍nega soneganu tha etha video post panra🤗#madhandivya #dancer #love,2025-05-12T06:07:22Z,1353828,29834,133,eoUFxpe2AKE,TravelEvents,,2.203677277,0.4458000939,37
"May 11, 2025",2025-05-12T02:12:42Z,15,1,1,tStZaK8WnwY,TravelEvents,,6.666666667,100,37
"May 11, 2025",2025-05-12T02:03:40Z,17,0,N/A,W_cgaZ5hQXg,TravelEvents,,0,#VALUE!,37
Top of The Rock: cómo subir al Mirador Rockefeller Center de Nueva York en 2025 🌆,2025-05-11T17:00:06Z,375,16,10,9R3n8ZIA1Ss,TravelEvents,,4.266666667,62.5,38
Falcon fury at Busch Gardens is nightmare fuel #buschgardenstampa ￼,2025-05-11T16:24:25Z,19,6,1,jX7HTb4gxCA,TravelEvents,,31.57894737,16.66666667,38
Rich vs. Poor in Pakistan’s Fastest Growing City (Lahore),2025-05-11T14:14:08Z,96643,1930,819,-ds08kU37HU,TravelEvents,,1.997040655,42.43523316,38
Best Things to Do in Hanoi for an Unforgettable Trip | Explore Like a Local,2025-05-11T12:45:22Z,733,12,2,U0ZpTwtWxTE,TravelEvents,,1.637107776,16.66666667,38
शुभ संध्या दोस्तों | Good Evening ❤️🌆 #jaishrikrishna #nature #nexgendigiverse #radheshyam #shorts,2025-05-11T12:16:16Z,1270,41,0,nakjpGjd_So,TravelEvents,,3.228346457,0,38
VOCÊ CONHECE esse lado de SINTRA?(Rota Portugal Genuíno Ep.1),2025-05-10T16:00:25Z,208,15,3,Jts6bAgG9t4,TravelEvents,,7.211538462,20,39
