Title,Date,Views,Likes,ViewsLog,LikesLog,Comments,Category,Duration,VideoID,Extracted,LTV,CTL,Diff,CommentsGroup,DiffGroup
They Called Jayden Daniels a Project… Now He’s the Problem,2025-08-01T19:00:54Z,5044,174,3.702775078,3.702775078,46,Sports,612,yw03F-Q89AM,2025-8-02T00:00:00Z,0.0344964314,0.009119746233,1,11-100 Comments,<= 1 week
🚨 BREAKING NEWS 🚨 Micah Parsons requests trade from the Dallas Cowboys | SportsCenter,2025-08-01T18:59:16Z,146367,1891,5.165443171,5.165443171,888,Sports,190,VK8bV2FiCAk,2025-8-02T00:00:00Z,0.01291957887,0.006066941319,1,101-1000 Comments,<= 1 week
💀¡OTRO ERROR! La RENOVACIÓN de VINICIUS APLAZADA a 2026...¿OTRO CASO RODRYGO?,2025-08-01T18:52:00Z,28175,1479,4.449863925,4.449863925,149,Sports,692,h4J6TfeVMVE,2025-8-02T00:00:00Z,0.05249334516,0.00528837622,1,101-1000 Comments,<= 1 week
SUNAT DEJA SIN ADMINISTRADOR A LA ‘U’ | PRESENTAN A FERRARI EN FPF,2025-08-01T18:49:26Z,22426,1087,4.350751818,4.350751818,5,Sports,8596,xb0016vuvdA,2025-8-02T00:00:00Z,0.04847052528,0.0002229554981,1,1-10 Comments,<= 1 week
La Táctica de Ajedrez que RESUCITÓ al Chelsea (y AMENAZA a la Premier),2025-08-01T18:45:01Z,99100,2768,4.996073654,4.996073654,112,Sports,993,Nz8jbIPRYv4,2025-8-02T00:00:00Z,0.02793138244,0.001130171544,1,101-1000 Comments,<= 1 week
Isiah Thomas tells a FUNNY story of the MOMENT he knew he was going to RETIRE! 🔥 #shorts #nba,2025-08-01T18:38:30Z,44138,2409,4.64481265,4.64481265,125,Sports,112,S-ZnPOqe1Fg,2025-8-02T00:00:00Z,0.05457882097,0.002832026825,1,101-1000 Comments,<= 1 week
Cuando el entrenador te saca a calentar pero es el,2025-08-01T18:30:41Z,18079,366,4.257174405,4.257174405,0,Sports,8,UyCyr7VPe40,2025-8-02T00:00:00Z,0.02024448255,0,1,No Comments,<= 1 week
An MLB field in the middle of a NASCAR speedway?? The Creation of the Speedway Classic,2025-08-01T18:28:27Z,79144,1147,4.898417996,4.898417996,148,Sports,760,kCqui1dkh5w,2025-8-02T00:00:00Z,0.0144925705,0.001870009097,1,101-1000 Comments,<= 1 week
this should be a good one 👀 #ufcvegas108,2025-08-01T18:00:38Z,34085,461,4.532563298,4.532563298,4,Sports,13,LbLBim6d16o,2025-8-02T00:00:00Z,0.013525011,0.0001173536746,1,1-10 Comments,<= 1 week
BRIAN SHAW ARM WRESTLES A NEWS ANCHOR ON LIVE TV,2025-08-01T18:00:56Z,68332,3944,4.834624132,4.834624132,509,Sports,753,xNr2kmtMMVM,2025-8-02T00:00:00Z,0.05771819938,0.007448925833,1,101-1000 Comments,<= 1 week
The Fastest Way to Swing a Golf Club (Backed by Science!) – Skyrocket Your Distance,2025-08-01T18:00:42Z,55573,1337,4.744863842,4.744863842,72,Sports,491,gVJmiE0hukg,2025-8-02T00:00:00Z,0.02405844565,0.001295593184,1,11-100 Comments,<= 1 week
Asi fue como el Necaxa le rindió homenaje a Don Ramón. #LigaMX #Necaxa #Homenaje #DonRamon,2025-08-01T18:00:41Z,25590,646,4.408070286,4.408070286,0,Sports,26,cvP7_22gdL8,2025-8-02T00:00:00Z,0.02524423603,0,1,No Comments,<= 1 week
BREAKING: Micah Parsons DEMANDING A Trade Per Report | Should The Seahawks Trade For Him?,2025-08-01T17:50:54Z,8809,301,3.94492661,3.94492661,206,Sports,769,REMxeoH11-k,2025-8-02T00:00:00Z,0.03416959927,0.02338517425,1,101-1000 Comments,<= 1 week
Michelle Obama Labels ESPN & Stephen A. Smith 'Desperate Housewives' | Shannon Sued Again | Ep 971,2025-08-01T17:43:34Z,44131,1369,4.644743769,4.644743769,364,Sports,8422,yf3GPtTLvsY,2025-8-02T00:00:00Z,0.03102127756,0.00824817022,1,101-1000 Comments,<= 1 week
GAVI confiesa su ÍDOLO de la infancia y deja a muchos SORPRENDIDOS,2025-08-01T17:35:48Z,73250,51,4.864807629,4.864807629,22,Sports,18,yDdvUauM2oA,2025-8-02T00:00:00Z,0.0006962457338,0.0003003412969,1,11-100 Comments,<= 1 week
"RECHAZA 140 MILLONES, LA COSA ARDE/ EL MAYOR DESTROZO QUE VA A OÍR EN LA VIDA",2025-08-01T17:26:55Z,13243,670,4.121986379,4.121986379,55,Sports,1000,7_tcTAD1Flw,2025-8-02T00:00:00Z,0.05059276599,0.004153137507,1,11-100 Comments,<= 1 week
"""SAIU A INFORMAÇÃO de que o PAQUETÁ REVELOU a PESSOAS PRÓXIMAS que..."" SAIBA TUDO após ABSOLVIÇÃO!",2025-08-01T17:10:00Z,170869,4882,5.232663278,5.232663278,267,Sports,708,E5F8gsT2B_s,2025-8-02T00:00:00Z,0.02857159578,0.001562600589,1,101-1000 Comments,<= 1 week
LLEGAMOS A CDE - CARDINAL DEPORTIVO -  Viernes 1 de agosto del 2025,2025-08-01T17:08:37Z,10598,223,4.025223915,4.025223915,1,Sports,9203,vRPfZcQbc7g,2025-8-02T00:00:00Z,0.02104170598,9.44E-05,1,1-10 Comments,<= 1 week
🚨Chicago Bears Receive A DOUBLE DOSE OF GREAT NFL NEWS🚨,2025-08-01T16:55:41Z,51957,1421,4.715644067,4.715644067,495,Sports,685,o4Bcbh1C0SY,2025-8-02T00:00:00Z,0.02734953904,0.009527108955,1,101-1000 Comments,<= 1 week
RIVER: Empezamos a palpitar el partido de Copa Argentina con la previa desde Santiago,2025-08-01T16:51:33Z,11401,669,4.056942946,4.056942946,87,Sports,484,uGjRxDZp4uw,2025-8-02T00:00:00Z,0.05867906324,0.007630909569,1,11-100 Comments,<= 1 week
"Use a scarf, shawl or blanket, to make a kid friendly hammock on airplanes #travel #mom #airplane",2025-08-01T23:30:17Z,289437,2422,5.461554048,5.461554048,16,TravelEvents,20,_ufMG7Jdx7c,2025-8-02T00:00:00Z,0.008367969541,5.53E-05,1,11-100 Comments,<= 1 week
John Hagee Sermons 2025 🔴 God Is Paving A Way For His Eternal 🙏✝ NEW Wonderful Live Stream Today,2025-08-01T23:11:46Z,7914,147,3.898396046,3.898396046,14,TravelEvents,4149,maqfADlMpQs,2025-8-02T00:00:00Z,0.01857467779,0.001769016932,1,11-100 Comments,<= 1 week
A DIVISA DOS ESTADOS É UMA AVENIDA,2025-08-01T23:02:00Z,97631,3935,4.989587738,4.989587738,250,TravelEvents,2391,8-KE-ylJO-Y,2025-8-02T00:00:00Z,0.04030482121,0.002560662085,1,101-1000 Comments,<= 1 week
"12 Best U.S. Towns Where Retirees Can Live On A $1,000 Monthly Pension – The Cheapest And Safest!",2025-08-01T23:00:22Z,5008,221,3.69966432,3.69966432,15,TravelEvents,1728,MsskaSgcWuc,2025-8-02T00:00:00Z,0.04412939297,0.002995207668,1,11-100 Comments,<= 1 week
Finalmente chegou! Vamos apresentar a nova scooter do canal!,2025-08-01T22:07:06Z,2679,343,3.427972714,3.427972714,204,TravelEvents,544,vUP288xU_Bk,2025-8-02T00:00:00Z,0.1280328481,0.07614781635,1,101-1000 Comments,<= 1 week
"Como é morar em Gramado e empreender? A vida real por trás do sonho turístico, com Nathália Tondo",2025-08-01T22:00:05Z,11375,348,4.055951405,4.055951405,50,TravelEvents,942,6oPNlrgH7O0,2025-8-02T00:00:00Z,0.03059340659,0.004395604396,1,11-100 Comments,<= 1 week
MAR DEL PLATA ILUMINADA 🌃 | Sábado a la Noche en Vacaciones de Invierno 2025,2025-08-01T22:01:25Z,7251,268,3.860397905,3.860397905,59,TravelEvents,4135,WV7y3ZeYdBE,2025-8-02T00:00:00Z,0.03696041925,0.008136808716,1,11-100 Comments,<= 1 week
Hot Summer Camping inside a Dome 🏕️ with Super Rare See Through!,2025-08-01T22:00:09Z,45914,1375,4.66194513,4.66194513,122,TravelEvents,1640,9opNIJkGzMo,2025-8-02T00:00:00Z,0.02994729276,0.002657141613,1,101-1000 Comments,<= 1 week
Была идея-теперь есть результат!,2025-08-01T21:58:01Z,1075,43,3.031408464,3.031408464,6,TravelEvents,60,CywtdU_vBhM,2025-8-02T00:00:00Z,0.04,0.005581395349,1,1-10 Comments,<= 1 week
COMEÇOU A PREPARAÇÃO PARA AGUENTAR O FRIO NO USHUAIA DE MOTORHOME !,2025-08-01T21:50:00Z,12211,2172,4.086751231,4.086751231,150,TravelEvents,1714,CYslDTJ4X8M,2025-8-02T00:00:00Z,0.1778724101,0.01228400622,1,101-1000 Comments,<= 1 week
“Living in a Shed?! You Won’t Believe This Tiny Home Transformation”,2025-08-01T21:20:07Z,6350,224,3.802773725,3.802773725,14,TravelEvents,60,8TlaeaP8hRM,2025-8-02T00:00:00Z,0.03527559055,0.002204724409,1,11-100 Comments,<= 1 week
EXATAMENTE ESSE VÍDEO QUE MOSTRA A verdade sobre as igreja em MOÇAMBIQUE,2025-08-01T21:03:10Z,1797,36,3.254548077,3.254548077,23,TravelEvents,306,wwoiacElbbA,2025-8-02T00:00:00Z,0.02003338898,0.01279910963,1,11-100 Comments,<= 1 week
Mi padre me vendió a un multimillonario frío. Acepté. Pero su hijo dijo que me odiaba. Y tenía razón,2025-08-01T20:37:42Z,5799,86,3.763353109,3.763353109,3,TravelEvents,2838,orOLetPEKQ0,2025-8-02T00:00:00Z,0.01483014313,0.0005173305742,1,1-10 Comments,<= 1 week
"I caught a crab in the rice field, which I used to make a delicious crab salad",2025-08-01T20:00:00Z,3534,85,3.548266545,3.548266545,4,TravelEvents,3002,-P6Y9jk98kQ,2025-8-02T00:00:00Z,0.02405206565,0.001131861913,1,1-10 Comments,<= 1 week
"The Housing Bubble Isn't A Bubble, And Why 90% Of Americans Will Be Stuck Renting.",2025-08-01T19:30:04Z,12518,918,4.097534947,4.097534947,451,TravelEvents,816,U44CzpMk6gQ,2025-8-02T00:00:00Z,0.07333439847,0.03602811951,1,101-1000 Comments,<= 1 week
He Saved His Sister With A Slingshot 😮,2025-08-01T19:30:05Z,12733472,610602,7.104946838,7.104946838,6754,TravelEvents,30,Uijlquu_eGs,2025-8-02T00:00:00Z,0.04795251444,0.0005304130719,1,1001+ Comments,<= 1 week
A MELHOR OPÇÃO DO BRASIL PARA LISBOA É A TAP,2025-08-01T19:00:38Z,21450,1990,4.331427297,4.331427297,131,TravelEvents,1019,gZLqdU922Ag,2025-8-02T00:00:00Z,0.09277389277,0.006107226107,1,101-1000 Comments,<= 1 week
Por esto NUNCA voy a viajar a Bangladesh 🇧🇩,2025-08-01T19:00:45Z,51563,3284,4.712338177,4.712338177,366,TravelEvents,1253,gIozTZzzOMw,2025-8-02T00:00:00Z,0.06368907938,0.007098112988,1,101-1000 Comments,<= 1 week
Turned an ABANDONED Hut from Ruins into a Cozy Overnight stay for a Traveler,2025-08-01T19:00:27Z,30514,1806,4.484499142,4.484499142,62,TravelEvents,1815,YCvAUwf3tgc,2025-8-02T00:00:00Z,0.05918594743,0.002031854231,1,11-100 Comments,<= 1 week
"Ruská armáda BOMBARDUJE a HONÍ ""britské žoldnéře"" při snaze o invazi na ostrov Tendra; pokus zmařen.",2025-08-01T17:45:53Z,22466,2824,4.351525755,4.351525755,121,TravelEvents,457,1bMnCCSWQOc,2025-8-02T00:00:00Z,0.1257010594,0.005385916496,1,101-1000 Comments,<= 1 week
Here’s a fun one shoulder wrap dress that you can make from a sarong ! #fashionhacks #sarong,2025-08-01T17:45:41Z,15994,281,4.203957092,4.203957092,1,TravelEvents,29,VJgkZWMSo2I,2025-8-02T00:00:00Z,0.01756908841,6.25E-05,1,1-10 Comments,<= 1 week
WE BOUGHT A ROAD ( ONLY in Africa You Can Buy A ROAD ) !!!,2025-08-01T17:29:31Z,40507,2161,4.60753008,4.60753008,361,TravelEvents,4260,vs213L8Ikn8,2025-8-02T00:00:00Z,0.05334880391,0.008912039894,1,101-1000 Comments,<= 1 week
Building a Tamiya TT-01E Euro Racing Truck: Unboxing to First Run!,2025-08-01T17:10:06Z,11384,785,4.056294887,4.056294887,57,TravelEvents,1409,L2idVvOLZmw,2025-8-02T00:00:00Z,0.06895643008,0.005007027407,1,11-100 Comments,<= 1 week
"Bride has a beautiful, emotional First Look with her Grandpa. #wedding #weddingday #firstlook",2025-08-01T17:08:58Z,10478,1120,4.020278394,4.020278394,49,TravelEvents,121,fv6smDKkURs,2025-8-02T00:00:00Z,0.106890628,0.004676464974,1,11-100 Comments,<= 1 week
A nosey guy sticks his beak in while we film in Bergerac,2025-08-01T17:01:11Z,2747,356,3.438858659,3.438858659,32,TravelEvents,1186,ptoFTY5i9tE,2025-8-02T00:00:00Z,0.1295959228,0.01164907171,1,11-100 Comments,<= 1 week
¡Tiburón blanco de 18 pies ARREBATA a una niña turista del bote!,2025-08-01T17:00:02Z,37613,445,4.575337974,4.575337974,43,TravelEvents,2040,a_oteL-Kc3c,2025-8-02T00:00:00Z,0.01183101587,0.001143221758,1,11-100 Comments,<= 1 week
See Inside a Cape Coral FL Waterfront Home That’s Not in a Flood Zone!,2025-08-01T16:01:07Z,1757,78,3.244771761,3.244771761,4,TravelEvents,605,YWO-nR06DrQ,2025-8-02T00:00:00Z,0.04439385316,0.002276607854,1,1-10 Comments,<= 1 week
"What is a Husband’s Bench? Anyone have any idea? Boothbay, Maine",2025-08-01T16:01:24Z,12604,321,4.100508395,4.100508395,14,TravelEvents,20,nOQEJadJVAE,2025-8-02T00:00:00Z,0.02546810536,0.001110758489,1,11-100 Comments,<= 1 week
"You Won't Believe This €19,500 House in a Secret Italian Village!",2025-08-01T16:01:22Z,7216,247,3.858296525,3.858296525,36,TravelEvents,1213,gEFHS8KnyZ0,2025-8-02T00:00:00Z,0.03422949002,0.004988913525,1,11-100 Comments,<= 1 week
Secretos de los Cruceros: 10 ERRORES PELIGROSOS que debes Evitar a Toda Costa,2025-08-01T16:00:29Z,18523,301,4.267711327,4.267711327,7,TravelEvents,878,L-MUTMO-jeU,2025-8-02T00:00:00Z,0.01625006748,0.0003779085461,1,1-10 Comments,<= 1 week
INSANE MONTANA IDIOTS LOSE THEIR MINDS OVER A CAMERA!!,2025-08-01T16:00:01Z,33320,2360,4.522704993,4.522704993,524,TravelEvents,1630,JdMwL3YArY0,2025-8-02T00:00:00Z,0.07082833133,0.01572629052,1,101-1000 Comments,<= 1 week
168 SAAT KARAVANDA YAŞAMAK!,2025-08-01T16:00:05Z,1920,114,3.283301229,3.283301229,26,TravelEvents,1519,17g11K1tqU0,2025-8-02T00:00:00Z,0.059375,0.01354166667,1,11-100 Comments,<= 1 week
Honduras' Most Famous Dish: A Tasting Experience 🇭🇳,2025-08-01T16:00:06Z,2941,107,3.468495025,3.468495025,20,TravelEvents,952,iLdoyxI4QVw,2025-8-02T00:00:00Z,0.03638218293,0.006800408024,1,11-100 Comments,<= 1 week
Viitura care a dezgropat rușinea ecologică a statului român,2025-08-01T15:48:52Z,5195,1110,3.715585552,3.715585552,142,TravelEvents,182,MKhEeK6gHjE,2025-8-02T00:00:00Z,0.2136669875,0.02733397498,1,101-1000 Comments,<= 1 week
കൊടൈക്കനാലിലൂടെ ഒരു ലോറി യാത്ര  | Tipper lorry trip in Kodaikanal,2025-08-01T15:26:00Z,8446,386,3.926651077,3.926651077,24,TravelEvents,1165,upJKY6hXmzA,2025-8-02T00:00:00Z,0.04570210751,0.002841581814,1,11-100 Comments,<= 1 week
Zorlu Gece! Kaldığım Bölge Vuruldu - Her Yer Yıkık Dökük / 692,2025-08-01T15:11:31Z,40911,4318,4.611840095,4.611840095,474,TravelEvents,1679,eq91ibA4bBs,2025-8-02T00:00:00Z,0.1055461856,0.01158612598,1,101-1000 Comments,<= 1 week
Camp & Cook with Nordic Wolf equipment 🌲 a night alone in a birch forest with lavvu & wool blanket,2025-08-01T15:01:06Z,17018,1234,4.230908519,4.230908519,42,TravelEvents,1586,ZMZr4FBDAtE,2025-8-02T00:00:00Z,0.07251145846,0.002467975085,1,11-100 Comments,<= 1 week
🎯 Gleisi surta após sanção a Moraes e recebe resposta avassaladora,2025-08-01T14:42:15Z,59979,478,4.777999221,4.777999221,5,TravelEvents,5,lzYW2ptDiMw,2025-8-02T00:00:00Z,0.007969455976,8.34E-05,1,1-10 Comments,<= 1 week
Nadie le dijo que no iba a poder,2025-08-01T14:32:22Z,5680,144,3.754348336,3.754348336,0,TravelEvents,27,LXwhpAcsbG4,2025-8-02T00:00:00Z,0.02535211268,0,1,No Comments,<= 1 week
POR QUE A FAVELA TAVARES BASTOS É CONSIDERADA A MAIS SEGURA DO RIO DE JANEIRO ?,2025-08-01T14:13:47Z,24453,1248,4.388332148,4.388332148,78,TravelEvents,837,Nzysg7AQ4MQ,2025-8-02T00:00:00Z,0.05103668262,0.003189792663,1,11-100 Comments,<= 1 week
":""Leaving His True Love for a Loaf of Bread | A Fisherman’s Farewell to His Wife and Children""",2025-08-01T14:00:35Z,11101,592,4.045362103,4.045362103,97,TravelEvents,3013,KSJsFF2-bNI,2025-8-02T00:00:00Z,0.05332852896,0.008737951536,1,11-100 Comments,<= 1 week
🇧🇩 TRAIN EXPERIENCE FROM DHAKA TO THE NORTH - TEA MOUNTAINS [EP-05],2025-08-01T14:00:18Z,23749,1183,4.375645327,4.375645327,66,TravelEvents,1806,EWUMwNfltDc,2025-8-02T00:00:00Z,0.04981262369,0.002779064382,1,11-100 Comments,<= 1 week
Overnight in a Azerbaijan Sleeper Train - ADY Business Class Review,2025-08-01T14:00:01Z,10321,671,4.013721778,4.013721778,39,TravelEvents,779,1N8-IvfeNCg,2025-8-02T00:00:00Z,0.06501308013,0.003778703614,1,11-100 Comments,<= 1 week
Crossing a MASSIVE Snowbridge on Rainier  #adventure #mountains #mountaineering #climbing #viral,2025-08-01T13:52:35Z,9923,92,3.996642991,3.996642991,2,TravelEvents,36,_fUJ5nGXMPo,2025-8-02T00:00:00Z,0.009271389701,0.00020155195,1,1-10 Comments,<= 1 week
Howard letterpress prints a yellow beer brewer for International Beer Day (August 1),2025-08-01T13:50:42Z,47940,2036,4.68069803,4.68069803,43,TravelEvents,85,SArtic_qYxw,2025-8-02T00:00:00Z,0.04246975386,0.0008969545265,1,11-100 Comments,<= 1 week
#theking #thelegend a man of speeder #telugutrainvlogs #trainshorts #kadapa #train #railwaystation,2025-08-01T13:21:04Z,9439,56,3.974925986,3.974925986,3,TravelEvents,10,SDq-5bzEYEw,2025-8-02T00:00:00Z,0.005932831868,0.0003178302786,1,1-10 Comments,<= 1 week
여름에 먹기 좋은 시원한 ￼일주일 도시락모음zip🌞 #73,2025-08-01T13:00:59Z,6340,163,3.802089258,3.802089258,9,TravelEvents,1179,RvDz2MICl1k,2025-8-02T00:00:00Z,0.02570977918,0.00141955836,1,1-10 Comments,<= 1 week
#Even If#A Country Offers Billions#To Buy F-22 Raptor#The United States will Still Say NO#,2025-08-01T12:51:42Z,19613,334,4.292544028,4.292544028,3,TravelEvents,40,Hg7tyKT1HsQ,2025-8-02T00:00:00Z,0.01702952124,0.0001529597716,1,1-10 Comments,<= 1 week
"Nová rubrika na mém zdejším kanálu: ""Z českých luhů a hájů""...",2025-08-01T12:46:28Z,11625,1386,4.065392962,4.065392962,77,TravelEvents,421,lXX9q1-wXzE,2025-8-02T00:00:00Z,0.1192258065,0.006623655914,1,11-100 Comments,<= 1 week
6 NGUYÊN LIỆU QUAN TRỌNG ĐỂ NẤU ĐỒ ĂN NHẬN PET VÀ SEED MỚI VÀO TỐI NAY | Grow A Garden,2025-08-01T23:37:27Z,106607,3008,5.027785722,5.027785722,2063,Gaming,804,Ux_S5-irwhY,2025-8-02T00:00:00Z,0.0282157832,0.01935144972,1,1001+ Comments,<= 1 week
VAMOS DAR UMA NOVA CHANCE,2025-08-01T23:32:22Z,62944,2376,4.798954338,4.798954338,193,Gaming,66,38Jt2Xo_nL8,2025-8-02T00:00:00Z,0.03774783935,0.00306621759,1,101-1000 Comments,<= 1 week
escoge a tu super padrino 🤩 #shorts,2025-08-01T23:18:38Z,143362,24127,5.156434051,5.156434051,1614,Gaming,19,VJUgHVYH-l8,2025-8-02T00:00:00Z,0.1682942481,0.01125821347,1,1001+ Comments,<= 1 week
¡COMPRÉ A MINATO POR 1$ EN FREE FIRE! 🤑 LA MEJOR SKIN !!!,2025-08-01T23:14:10Z,192800,7477,5.28510703,5.28510703,254,Gaming,706,XiVGUMB1-jU,2025-8-02T00:00:00Z,0.03878112033,0.001317427386,1,101-1000 Comments,<= 1 week
Comunilce preocupada com a soberania do Brasil KKKK #shorts #viral #shortsviral  #clips #twitchclips,2025-08-01T23:11:58Z,35212,2161,4.546690693,4.546690693,272,Gaming,33,mgMr7PxrSog,2025-8-02T00:00:00Z,0.06137112348,0.007724639328,1,101-1000 Comments,<= 1 week
¿Sabías que puedes ESQUIVAR un Rayo y un Caparazón Azul a la vez en Mario Kart? 🤯 *Publi,2025-08-01T22:56:36Z,17883,1197,4.252440377,4.252440377,17,Gaming,56,t0GKsDMn4pk,2025-8-02T00:00:00Z,0.06693507801,0.0009506234972,1,11-100 Comments,<= 1 week
Ele trolou a mae com um sapo de mentira 🤣 #trending #memes #humor,2025-08-01T22:48:29Z,378567,8377,5.578142753,5.578142753,117,Gaming,28,e6SRv8Z8TS0,2025-8-02T00:00:00Z,0.02212818339,0.0003090602192,1,101-1000 Comments,<= 1 week
Unlocking EVERY NEW 0.01% SECRET in Steal A Brainrot,2025-08-01T22:30:06Z,568694,5311,5.754878646,5.754878646,1018,Gaming,977,K35alOInR94,2025-8-02T00:00:00Z,0.009338941505,0.001790066363,1,1001+ Comments,<= 1 week
¡TRUCO! ¡Como Conseguir Fácil LOS NUEVOS BRAINROTS SECRETOS de Steal a Brainrot! (Roblox),2025-08-01T22:22:36Z,266612,5493,5.425879693,5.425879693,1452,Gaming,392,EAC_B2CebJI,2025-8-02T00:00:00Z,0.02060297361,0.005446116454,1,1001+ Comments,<= 1 week
I Unlocked EVERY Fusion In Steal a Brainrot!,2025-08-01T22:19:01Z,427275,4236,5.630707483,5.630707483,284,Gaming,840,amR9tEyHVF0,2025-8-02T00:00:00Z,0.009913989819,0.0006646773155,1,101-1000 Comments,<= 1 week
Crie seu look com a CustoMuse também! Link no comentário fixado🤍,2025-08-01T22:12:07Z,133637,5573,5.125926718,5.125926718,85,Gaming,68,4zoGDxdt4lo,2025-8-02T00:00:00Z,0.0417025225,0.000636051393,1,11-100 Comments,<= 1 week
A morte mais improvável do Mine,2025-08-01T21:51:55Z,114710,5970,5.05960128,5.05960128,24,Gaming,49,2ik10BwkXKE,2025-8-02T00:00:00Z,0.05204428559,0.0002092232587,1,11-100 Comments,<= 1 week
Robé EL NUEVO BRAINROT SUPREMO del EVENTO SECRETO en Steal a brainrot (roba un brainrot),2025-08-01T21:37:02Z,1475695,12313,6.168996606,6.168996606,2870,Gaming,1073,cwg5qhy42hQ,2025-8-02T00:00:00Z,0.008343865094,0.001944846327,1,1001+ Comments,<= 1 week
Tentou mover a estátua: E a cidade desabou 🏛️,2025-08-01T21:30:01Z,12001,311,4.079217436,4.079217436,1,Gaming,44,EN2v2navWIg,2025-8-02T00:00:00Z,0.02591450712,8.33E-05,1,1-10 Comments,<= 1 week
A Sincronia de Outros Gatos Vs O Último 😻(Participação Especial do Tião),2025-08-01T21:05:00Z,95839,4899,4.981542274,4.981542274,33,Gaming,51,8_rh2V9cgeM,2025-8-02T00:00:00Z,0.05111697743,0.0003443274659,1,11-100 Comments,<= 1 week
I Stole LAVA SECRETS From YouTubers in Steal a Brainrot..,2025-08-01T21:00:08Z,292065,3173,5.465479516,5.465479516,413,Gaming,827,54-Z2c9NzO0,2025-8-02T00:00:00Z,0.01086402,0.001414068786,1,101-1000 Comments,<= 1 week
AVOCADORILLA en ROBA un BRAINROT,2025-08-01T21:00:49Z,67661,1074,4.830338412,4.830338412,51,Gaming,13,o9nGtYrGjTI,2025-8-02T00:00:00Z,0.01587325047,0.0007537577038,1,11-100 Comments,<= 1 week
"Le Creí a mi HIJA que mi HIJO le Robó y Vendí su Colección de Pokémon de $10.000, Pero Luego ..",2025-08-01T21:00:54Z,42842,2611,4.631869737,4.631869737,812,Gaming,1221,k0MkPNRKyZo,2025-8-02T00:00:00Z,0.06094486719,0.01895336352,1,101-1000 Comments,<= 1 week
Fusion Turbo  Vale a Pena ou Você Vai Perder o Prazer de Dirigir  Veja Essa Opinião!,2025-08-01T21:00:55Z,14124,415,4.149957709,4.149957709,2,Gaming,48,rrQVr8RA8Ss,2025-8-02T00:00:00Z,0.02938261116,0.0001416029453,1,1-10 Comments,<= 1 week
SKIN LINDA... MAS QUE NÃO VALE A PENA,2025-08-01T21:00:19Z,43826,5628,4.641731834,4.641731834,97,Gaming,65,BNt6DMwVLu4,2025-8-02T00:00:00Z,0.1284169215,0.002213298042,1,11-100 Comments,<= 1 week
PIPI WATERMELON en ROBA un BRAINROT,2025-08-01T20:53:16Z,37699,719,4.57632983,4.57632983,27,Gaming,19,riejVHzjkD0,2025-8-02T00:00:00Z,0.01907212393,0.0007161993687,1,11-100 Comments,<= 1 week
PIPI CORNI en ROBA un BRAINROT,2025-08-01T20:49:53Z,25797,435,4.411569204,4.411569204,17,Gaming,19,uDBSjsWakNA,2025-8-02T00:00:00Z,0.01686242586,0.0006589913556,1,11-100 Comments,<= 1 week
Are you a lefty? What’s your pitch velo?! 305 from @siskagrayson! #derbyvr #metaquest #baseball,2025-08-01T20:50:50Z,81739,913,4.91242932,4.91242932,31,Gaming,16,Si1uThptHZs,2025-8-02T00:00:00Z,0.01116969868,0.0003792559243,1,11-100 Comments,<= 1 week
"""Is this a piece of your brain?"" | Basil and Mrs Richards #fawltytowers #shorts",2025-08-01T20:45:50Z,83255,893,4.920410325,4.920410325,18,Gaming,59,-csWqo4M34E,2025-8-02T00:00:00Z,0.01072608252,0.000216203231,1,11-100 Comments,<= 1 week
How To Tame a Red Soldier Ant Mount In Grounded 2,2025-08-01T20:38:00Z,27342,736,4.436830279,4.436830279,30,Gaming,57,ibEAALcyGfw,2025-8-02T00:00:00Z,0.0269182942,0.001097213079,1,11-100 Comments,<= 1 week
GANGANZELI TRULALA en ROBA un BRAINROT,2025-08-01T20:25:59Z,29580,561,4.47099817,4.47099817,33,Gaming,20,odiEW5rIYbY,2025-8-02T00:00:00Z,0.01896551724,0.001115618661,1,11-100 Comments,<= 1 week
Gundam Dantalion looks like a skeleton for a reason #anime,2025-08-01T20:04:20Z,37130,2299,4.569724949,4.569724949,26,Gaming,57,d1BfnmVoUEk,2025-8-02T00:00:00Z,0.06191758686,0.0007002423916,1,11-100 Comments,<= 1 week
Bebé Spiderman LE REGALA una COMIDA PICANTE a HULK 🔥,2025-08-01T20:00:25Z,182016,748,5.260109566,5.260109566,2,Gaming,6,gpyjAt7hFns,2025-8-02T00:00:00Z,0.004109528833,1.10E-05,1,1-10 Comments,<= 1 week
¿La VIRGEN MARÍA debe ser alabada? Mi respuesta a Pastor CON BIBLIA ABIERTA!!!,2025-08-01T19:38:04Z,46659,2258,4.668935427,4.668935427,566,Gaming,73,VVOmBz24za4,2025-8-02T00:00:00Z,0.04839366467,0.01213056431,1,101-1000 Comments,<= 1 week
We Stole EVERY FUSION BRAINROT in Steal a Brainrot,2025-08-01T19:34:59Z,331059,3943,5.519905399,5.519905399,545,Gaming,980,2zPyZdHqaWQ,2025-8-02T00:00:00Z,0.01191026373,0.001646232243,1,101-1000 Comments,<= 1 week
Steal a Brainrot Unlimited LAVA BRAINROTS,2025-08-01T19:30:01Z,142499,2299,5.153811817,5.153811817,566,Gaming,1122,A5j1bAO3lrA,2025-8-02T00:00:00Z,0.01613344655,0.003971957698,1,101-1000 Comments,<= 1 week
