Title,Date,Views,Likes,Comments,Category,Duration,VideoID,Extracted,LTV,CTL,Diff
[pozvánka2] MODERNÍ MĚSTA: PRAXE STAROSTŮ II - Životní prostředí a zdraví ve městě,2024-08-14T13:45:43Z,272,4,0,NonprofitsActivism,0:00:57,aZ5GyHxMUig,2024-8-15T00:00:00Z,0.014705882352941176,0.0,334
Quer um Emprego? Faça a SIMPATIA da Maçã🍎! ✨ #simpatia #emprego #espiritualidade,2024-08-14T13:26:34Z,28095,1555,50,NonprofitsActivism,0:00:57,7Cvwf5ILxNw,2024-8-15T00:00:00Z,0.05534792667734472,0.03215434083601286,334
Eucharist Shorts: What does a priest wear during a holy hour?,2024-08-14T12:40:36Z,6041,130,3,NonprofitsActivism,0:00:58,M9Ty0cwpfu4,2024-8-15T00:00:00Z,0.02151961595762291,0.023076923076923078,334
5 Ways to Help Your Kids Have a Healthy School Year,2024-08-14T12:08:53Z,186,5,N/A,NonprofitsActivism,0:03:08,nkE4YGH46Lk,2024-8-15T00:00:00Z,N/A,N/A,334
TRAGEDIA EMILKI A PRAWA OJCA. LIROY: „BEZDUSZNY SYSTEM ODSUWA OJCÓW OD DZIECI”,2024-08-14T10:31:05Z,233506,11991,2159,NonprofitsActivism,0:23:15,yRg9TvLHPhk,2024-8-15T00:00:00Z,0.051351999520354935,0.18005170544575097,334
"A SKY Full Of Stars🌟 covered by 대금이누나, 쏭첼ㅣ충북에 흐르는 풍류 멜로디",2024-08-14T05:06:53Z,8967,128,15,NonprofitsActivism,0:04:07,M9cAs-MGcNI,2024-8-15T00:00:00Z,0.014274562283929966,0.1171875,334
Life in the Pipe Trades with real United Association Apprentices,2024-08-13T21:17:03Z,27376,421,78,NonprofitsActivism,0:11:30,D6mUqcsmu_I,2024-8-15T00:00:00Z,0.01537843366452367,0.18527315914489312,335
Festival: A Youth Concert 2024,2024-08-13T20:56:20Z,99584,1780,184,NonprofitsActivism,0:55:32,C8BSDyMGOgQ,2024-8-15T00:00:00Z,0.01787435732647815,0.10337078651685393,335
A Day in the Life of a Hospital Chaplain,2024-08-13T20:17:45Z,747,10,0,NonprofitsActivism,0:01:15,QKm1LnNjMF8,2024-8-15T00:00:00Z,0.013386880856760375,0.0,335
How A #Dad and Former #Prisoner Broke A Generational Curse #prison,2024-08-13T18:59:50Z,770,49,3,NonprofitsActivism,0:00:56,l24S3DfB3zI,2024-8-15T00:00:00Z,0.06363636363636363,0.061224489795918366,335
Remote Hearings Part 1: Preparing for a Remote Hearing,2024-08-13T16:54:30Z,331,2,N/A,NonprofitsActivism,0:05:57,pEP8-ru2c2Q,2024-8-15T00:00:00Z,N/A,N/A,335
Remote Hearings Part 3: Tips for Participating in a Hearing on Zoom Using a Phone,2024-08-13T16:54:30Z,230,1,N/A,NonprofitsActivism,0:05:53,uvpai-nyItw,2024-8-15T00:00:00Z,N/A,N/A,335
Remote Hearings Part 4: How to Work with a Court Interpreter on Zoom,2024-08-13T16:54:30Z,140,2,N/A,NonprofitsActivism,0:05:51,bv8E-cfUW1E,2024-8-15T00:00:00Z,N/A,N/A,335
Remote Hearings Part 2: Tips for Participating in a Hearing on Zoom,2024-08-13T16:54:30Z,242,0,N/A,NonprofitsActivism,0:06:02,YelGU-gBn4Y,2024-8-15T00:00:00Z,N/A,N/A,335
"""A divided Church cannot unite a divided world.""",2024-08-13T15:34:32Z,1826,251,N/A,NonprofitsActivism,0:00:36,jbJ4p9VK5Vw,2024-8-15T00:00:00Z,N/A,N/A,335
🧀🥖🍇DAY IN THE LIFE | A Marketing Student Visit to France 🇫🇷 #quinnipiac #shorts,2024-08-13T15:00:39Z,452,9,0,NonprofitsActivism,0:00:51,_jH1jh5M3eg,2024-8-15T00:00:00Z,0.01991150442477876,0.0,335
A Brief History of CCSA,2024-08-13T14:46:18Z,60,0,0,NonprofitsActivism,0:04:21,s940qaTITLE,2024-8-15T00:00:00Z,N/A,N/A,335
Aplicativo Sesc em Minas: serviços e benefícios a um clique de distância,2024-08-13T14:34:25Z,2575,120,23,NonprofitsActivism,0:00:32,s9fbQwXnqiI,2024-8-15T00:00:00Z,0.04660194174757282,0.19166666666666668,335
Get a job as a Referral Manager Advisor,2024-08-13T13:01:09Z,328,4,1,NonprofitsActivism,0:02:02,nA1OE5lAkKs,2024-8-15T00:00:00Z,0.012195121951219513,0.25,335
Get a job in Social Care,2024-08-13T13:01:15Z,303,4,3,NonprofitsActivism,0:00:33,qm7x24TP_DY,2024-8-15T00:00:00Z,0.013201320132013201,0.75,335
A New Way to Take the NCLEX - old,2024-08-13T12:58:45Z,1882,59,N/A,NonprofitsActivism,0:01:20,5IkW3VEgVbs,2024-8-15T00:00:00Z,N/A,N/A,335
The Resilient Life Podcast - Mary Katharine Ham: Navigating the Challenges of a Polarized Election,2024-08-13T11:30:34Z,442,3,0,NonprofitsActivism,0:50:54,uYYCEo2h06Y,2024-8-15T00:00:00Z,0.006787330316742082,0.0,335
SPF officers answer your BURNING QUESTIONS 🔥 | Ring a Bell,2024-08-13T10:01:01Z,3203,38,11,NonprofitsActivism,0:00:34,w5JYIH-eYfo,2024-8-15T00:00:00Z,0.011863877614736186,0.2894736842105263,335
Baptism of the Holy Spirit (Acts 19) #jesus #holyghost #holyspirit,2024-08-13T03:35:08Z,1422054,16788,1240,NonprofitsActivism,0:00:12,Hn8D-ChX3_0,2024-8-15T00:00:00Z,0.011805458864431309,0.07386228258279724,335
Change a Vulnerable Girls Story I 1000 Girls I World Vision Australia #1000girls #genderequality,2024-08-13T02:34:21Z,25698,3138,N/A,NonprofitsActivism,0:00:50,IZ7HNRNw2tw,2024-8-15T00:00:00Z,N/A,N/A,335
God Has A Name: Slow to Anger,2024-08-12T20:14:07Z,739,65,0,NonprofitsActivism,0:42:13,IXVTOpEIhIs,2024-8-15T00:00:00Z,0.08795669824086604,0.0,336
